Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
CHEK1,1.85511203,3.307717668,58.70262888,2.99E-10,1.60E-08,14.4620715,306,7.795794145,Upregulated
MUC1,2.134024775,1.833792251,47.3299725,5.81E-09,1.70E-07,14.4476185,308,6.770126884,Upregulated
CAPN13,3.242434432,0.608189224,25.61357827,4.81E-06,3.54E-05,14.43352915,309,4.451448272,Upregulated
FAM72A,1.673318119,1.786974951,69.05458494,2.63E-11,2.39E-09,14.42802081,310,8.622401587,Upregulated
IL1R2,4.005768449,9.033172741,18.91815521,5.91E-05,0.000268348,14.30580443,314,3.57130089,Upregulated
GPRC5D,2.858257395,2.413906174,30.28399819,9.95E-07,1.01E-05,14.27978956,315,4.995977475,Upregulated
TP73,2.390302384,1.525248509,39.29644896,5.84E-08,1.07E-06,14.27219548,316,5.970874471,Upregulated
TEX50,4.264895598,-1.876374921,17.26016765,0.000112678,0.000455153,14.25261125,318,3.341842941,Upregulated
CCM2L,2.793624714,-1.566410329,29.74057425,7.33E-07,7.94E-06,14.24817381,319,5.100246191,Upregulated
RBP4,4.539099311,-0.791446512,15.46195599,0.000199633,0.000732926,14.22980363,320,3.134939921,Upregulated
TARM1,3.27860995,1.792978278,24.75525485,6.74E-06,4.65E-05,14.20472392,321,4.332544625,Upregulated
PLBD1,1.818283058,9.420208311,58.84090395,2.89E-10,1.57E-08,14.18784934,322,7.802882654,Upregulated
IQGAP3,2.916274309,1.359718156,29.02572779,1.53E-06,1.41E-05,14.14345654,325,4.849837511,Upregulated
CCNA2,1.740652243,4.114101683,62.58508627,1.17E-10,7.71E-09,14.12210479,326,8.113110955,Upregulated
WDR62,1.958956827,2.279062823,51.89648165,1.70E-09,6.32E-08,14.10352017,327,7.199505358,Upregulated
RAD51,2.016089287,2.567360608,49.48795448,3.21E-09,1.05E-07,14.07050608,329,6.979108602,Upregulated
BMAL2,1.84057847,2.072812803,56.8447288,4.77E-10,2.28E-08,14.06584551,330,7.642078694,Upregulated
COX6B2,3.510169527,-0.703276039,21.35749122,1.83E-05,0.000104171,13.97837809,332,3.982251563,Upregulated
FBXO16,3.01042254,-0.879522891,26.47680934,2.83E-06,2.31E-05,13.95638058,333,4.63602049,Upregulated
HMGB2,1.829226883,8.517414246,56.52759749,5.13E-10,2.44E-08,13.92573309,334,7.612906425,Upregulated
ZNF215,2.790109605,0.431264895,30.14880076,1.03E-06,1.04E-05,13.90692565,335,4.984365353,Upregulated
RGMA,2.613753138,0.183963584,32.99861428,4.04E-07,5.01E-06,13.85320486,336,5.30011984,Upregulated
CYP1A1,2.752272945,-1.813282909,28.87520748,9.27E-07,9.58E-06,13.81204833,337,5.018415182,Upregulated
KCNE1,2.56237976,3.578048522,33.80235779,3.15E-07,4.09E-06,13.80765077,338,5.388604371,Upregulated
PLXNB3,2.948367745,2.130602257,27.51567797,2.55E-06,2.13E-05,13.77156981,339,4.670913197,Upregulated
MAFG,1.701477559,5.753225449,62.25535252,1.26E-10,8.18E-09,13.75983119,340,8.086989519,Upregulated
PKHD1L1,2.082340758,3.928318281,45.66671801,9.14E-09,2.47E-07,13.75900574,341,6.607470794,Upregulated
ADAMTS3,4.254303527,-1.312010851,16.09658771,0.000161021,0.00061395,13.66425644,343,3.211866843,Upregulated
LRRN1,2.422593815,3.919712373,36.03767552,1.56E-07,2.32E-06,13.64945181,344,5.634230438,Upregulated
MLNR,3.851144402,-1.512061429,18.24240072,6.36E-05,0.000285665,13.64900785,345,3.544143356,Upregulated
CEP295NL,1.863623378,-0.462626327,53.30797412,1.21E-09,4.81E-08,13.63720191,346,7.317573965,Upregulated
NOL3,1.811969694,1.986815335,55.11596349,7.38E-10,3.30E-08,13.55626579,349,7.481508012,Upregulated
ADM,2.173672455,6.152258811,41.78986984,2.76E-08,5.83E-07,13.55111231,350,6.234201606,Upregulated
FAM72C,1.943015846,1.428922695,49.02349104,3.68E-09,1.17E-07,13.46590458,351,6.930414185,Upregulated
MIXL1,2.541797067,1.226583367,32.98452685,4.15E-07,5.13E-06,13.44596503,352,5.289944348,Upregulated
FCAR,2.092909219,7.052575743,43.57095086,1.65E-08,3.88E-07,13.4188808,354,6.411592378,Upregulated
TWIST2,3.766853697,-0.789166124,17.9563777,6.86E-05,0.000304365,13.24653851,356,3.51660552,Upregulated
ITGAM,1.60824706,9.708616159,64.04702137,8.25E-11,5.86E-09,13.2397576,358,8.232415236,Upregulated
ERCC6L,1.933145185,1.529848426,48.08115166,4.74E-09,1.43E-07,13.23030986,359,6.84392976,Upregulated
FAM72B,1.686426158,1.596169643,59.32420234,2.59E-10,1.44E-08,13.22669961,361,7.843035139,Upregulated
KRT38,5.953294342,-2.141822323,10.22506346,0.002426893,0.006080823,13.19272435,362,2.216037641,Upregulated
TMEM92,2.751633926,1.109419874,28.42231837,1.88E-06,1.67E-05,13.14219002,364,4.776140419,Upregulated
S100A9,2.10724222,13.21060734,41.69815883,2.84E-08,5.94E-07,13.12056996,365,6.226417557,Upregulated
INSL3,2.100424623,2.271990963,41.90673846,2.68E-08,5.73E-07,13.10980902,366,6.241504161,Upregulated
XRCC2,1.869733676,1.290353849,49.93399067,2.89E-09,9.75E-08,13.10904447,367,7.011182735,Upregulated
H2BC17,3.099672377,1.535328456,23.84731151,9.35E-06,6.04E-05,13.07747198,368,4.218985231,Upregulated
LOC102723475,2.608787072,2.765307202,30.30050998,9.87E-07,1.01E-05,13.03726099,370,4.99744158,Upregulated
TRIB1,1.308377566,6.24040637,88.59074147,4.37E-13,1.12E-10,13.01941798,372,9.950811079,Upregulated
ANXA3,2.604376618,7.487078297,30.27680764,9.92E-07,1.01E-05,13.01355517,373,4.996802334,Upregulated
SCN5A,4.538976537,1.874659265,14.09450622,0.000414844,0.001363234,13.00611714,374,2.865429472,Upregulated
S100A12,2.614220242,8.9334435,29.97940558,1.10E-06,1.08E-05,12.97902907,375,4.964780268,Upregulated
MS4A4A,2.281992219,4.499769138,36.43841527,1.38E-07,2.10E-06,12.95486979,376,5.676999984,Upregulated
NRN1,2.658411958,1.31089549,29.22379113,1.43E-06,1.34E-05,12.95020428,377,4.871406121,Upregulated
SLC6A19,5.394668028,1.101514906,10.97007423,0.001497713,0.004031059,12.91796898,378,2.394580893,Upregulated
HROB,2.529505926,1.566170609,31.0541268,7.75E-07,8.34E-06,12.84654698,380,5.078678351,Upregulated
MINDY4B,3.061196062,-0.370044289,23.25954845,1.03E-05,6.49E-05,12.82047841,381,4.188061839,Upregulated
MPO,3.526856749,7.563541021,19.35320316,4.99E-05,0.000234682,12.80079511,382,3.629519433,Upregulated
CTSD,1.717150075,10.13437913,54.5984051,8.38E-10,3.62E-08,12.77802709,383,7.441415449,Upregulated
PIR,2.495096328,-1.06583174,30.6958098,7.04E-07,7.71E-06,12.75728648,384,5.112943472,Upregulated
INAVA,2.514129247,0.038094461,30.85486572,8.12E-07,8.63E-06,12.73100568,385,5.063783295,Upregulated
CCDC150,2.229691908,-0.759778736,36.44283691,1.27E-07,1.99E-06,12.71030291,386,5.70047497,Upregulated
ORC6,1.711257818,1.76798878,54.34546928,9.01E-10,3.83E-08,12.69289471,389,7.417289541,Upregulated
DAAM2,4.518525331,6.319637627,13.74002583,0.00048693,0.001557656,12.68588818,390,2.807528396,Upregulated
CHPF,2.284863391,3.659968402,35.14534133,2.06E-07,2.90E-06,12.65267964,392,5.537608807,Upregulated
CHIT1,3.603388626,4.758256806,18.49789339,6.97E-05,0.000308202,12.65209187,393,3.511164957,Upregulated
HPDL,2.494127256,0.107264013,30.90193277,8.05E-07,8.58E-06,12.6359096,395,5.06626499,Upregulated
JUN,1.626185226,4.303371708,58.06981462,3.49E-10,1.80E-08,12.59340149,396,7.744137188,Upregulated
ZBTB32,2.035973804,2.731621435,41.24034464,3.25E-08,6.61E-07,12.58239577,397,6.180038142,Upregulated
AURKA,1.728653068,3.2894066,52.73662234,1.36E-09,5.31E-08,12.57509665,398,7.274505733,Upregulated
LY6G6D,2.913358434,-2.245357477,23.42216516,7.17E-06,4.85E-05,12.5690153,399,4.314270143,Upregulated
TPST1,3.002018075,5.663838936,23.49191828,1.05E-05,6.62E-05,12.54565344,402,4.179073252,Upregulated
PHKA1,2.531098883,0.306764255,29.88812816,1.14E-06,1.12E-05,12.5321954,403,4.951286368,Upregulated
SLC36A1,1.579010508,6.230708041,60.23318633,2.05E-10,1.20E-08,12.50527717,404,7.919692182,Upregulated
FOXC1,3.420324785,0.348943422,19.42359751,4.64E-05,0.000221056,12.50298933,405,3.655497684,Upregulated
ARHGAP11A-SCG5,1.909715084,1.447691762,44.88447306,1.15E-08,2.92E-07,12.47872222,406,6.534337154,Upregulated
CLEC4D,2.326096777,6.362653786,33.51638401,3.45E-07,4.41E-06,12.45740198,407,5.355496,Upregulated
LOC112267855,1.8306109,3.79062768,47.53840402,5.44E-09,1.60E-07,12.43938233,408,6.79520827,Upregulated
FAM72D,1.710374241,1.531890015,52.65462027,1.40E-09,5.42E-08,12.42704694,409,7.265688782,Upregulated
MYBPC3,2.003963788,4.283563716,41.25313256,3.23E-08,6.58E-07,12.3880048,411,6.181750823,Upregulated
CDCA8,1.716102751,3.283255568,51.98309921,1.65E-09,6.19E-08,12.37075376,413,7.208632322,Upregulated
PTGFR,2.896159739,1.37631379,24.25255327,8.08E-06,5.35E-05,12.37040878,414,4.271314393,Upregulated
LAMC1,2.16696614,5.03782997,36.62792351,1.30E-07,2.03E-06,12.33608749,417,5.692791995,Upregulated
SEMA3B,2.046360257,0.607718179,39.77682937,5.13E-08,9.60E-07,12.31448415,419,6.017749861,Upregulated
ERFE,4.509182699,1.498721745,13.18083951,0.000605042,0.001872029,12.29964131,421,2.727687506,Upregulated
FAP,3.253982391,-0.670979242,20.01677962,3.28E-05,0.000166775,12.29312049,422,3.777869397,Upregulated
MGAM,2.275067311,9.684856272,33.85523194,3.09E-07,4.03E-06,12.27234931,423,5.394279655,Upregulated
CDKN3,1.864545413,2.018181143,45.38858524,9.92E-09,2.62E-07,12.27174972,424,6.581630905,Upregulated
AMPD1,2.745510893,-1.53686047,24.77105815,4.69E-06,3.45E-05,12.24955235,425,4.461665906,Upregulated
GADD45A,2.325685315,4.793036002,32.66986446,4.53E-07,5.47E-06,12.23705033,427,5.261696521,Upregulated
FKBP9,1.887464387,3.335347793,44.05992763,1.44E-08,3.47E-07,12.1924711,430,6.459709219,Upregulated
S100A8,2.311309851,12.15416759,32.64774242,4.56E-07,5.50E-06,12.15749229,431,5.260001071,Upregulated
TNFRSF17,2.43932578,4.667508921,30.05831294,1.07E-06,1.06E-05,12.13327323,432,4.974027385,Upregulated
CDC42BPA,1.822599124,2.27801446,46.10734831,8.10E-09,2.25E-07,12.11708249,434,6.648243343,Upregulated
IFI27,3.552691593,7.666700713,17.71577568,9.49E-05,0.000396407,12.08575647,435,3.401859169,Upregulated
MND1,2.040980713,0.691368683,38.83140727,6.80E-08,1.20E-06,12.08282336,436,5.920106584,Upregulated
ACSL1,1.9634846,10.75394873,40.90184537,3.58E-08,7.10E-07,12.07268256,437,6.148600582,Upregulated
OIP5,1.549353562,1.032672252,58.67142871,3.08E-10,1.63E-08,12.06416667,438,7.786580783,Upregulated
PRTN3,4.003406387,5.045124629,15.01407479,0.000284838,0.000988248,12.0307725,439,3.005133963,Upregulated
ELOVL3,2.134574293,1.183688842,35.93150469,1.63E-07,2.40E-06,11.99485418,442,5.61931914,Upregulated
IFI27L1,1.710443969,2.233318431,49.90472852,2.87E-09,9.73E-08,11.99375005,443,7.01206837,Upregulated
H4C12,1.788371711,-0.074548518,46.8547875,6.89E-09,1.97E-07,11.99277416,444,6.705973977,Upregulated
LOC107983983,2.628670621,-0.031954695,26.48539636,3.54E-06,2.75E-05,11.98886258,445,4.560808223,Upregulated
EGF,2.248821894,3.966120732,33.05972695,3.99E-07,4.97E-06,11.92643577,447,5.303415002,Upregulated
KIF1B,1.588512952,6.953865246,55.18331388,7.21E-10,3.24E-08,11.89627224,448,7.488936254,Upregulated
DERL3,2.302023462,3.902328034,31.8062698,5.99E-07,6.83E-06,11.89062972,449,5.165294757,Upregulated
AP5B1,1.639255022,8.137090773,52.43741703,1.47E-09,5.63E-08,11.88377991,450,7.249500381,Upregulated
PGLYRP1,3.21862092,6.457903926,19.80256043,4.20E-05,0.000204331,11.87563462,452,3.689665518,Upregulated
KCTD14,3.481570263,0.52708345,17.69994236,9.27E-05,0.000388657,11.87366422,453,3.410433605,Upregulated
SLC7A5,2.002443932,5.734449084,38.61152629,7.08E-08,1.24E-06,11.82423793,455,5.904903372,Upregulated
POC1A,1.641081831,2.334849707,51.4268053,1.92E-09,7.01E-08,11.74065706,457,7.154217928,Upregulated
CRISPLD2,1.733301776,8.156369505,47.10599795,6.12E-09,1.76E-07,11.70580066,459,6.75346949,Upregulated
SLC2A3,1.75435767,9.733752327,46.28652691,7.68E-09,2.16E-07,11.6949041,460,6.666202848,Upregulated
IL19,2.043499989,-1.821641097,35.08039973,1.27E-07,1.99E-06,11.64881166,462,5.700421687,Upregulated
TSHR,2.493658711,1.183636063,27.20725958,2.85E-06,2.32E-05,11.55826297,464,4.635062098,Upregulated
SLC2A14,1.7795012,5.465237244,44.3088476,1.34E-08,3.29E-07,11.53670437,465,6.483111318,Upregulated
MAPK14,1.650656352,8.96240372,49.44763856,3.24E-09,1.06E-07,11.51594851,466,6.976587521,Upregulated
CCL25,2.828447275,-1.409049161,21.84975136,1.47E-05,8.75E-05,11.47720697,467,4.057776532,Upregulated
RPH3A,2.983910819,6.430145703,20.78481788,2.88E-05,0.000150305,11.40757373,469,3.823027705,Upregulated
TMEM119,2.708889102,2.820533924,23.74210779,9.64E-06,6.18E-05,11.40092166,470,4.208707419,Upregulated
GSG1L,2.443133322,-1.854716695,26.19705137,2.60E-06,2.17E-05,11.39579026,471,4.66441604,Upregulated
LHX1,4.46723461,-1.459255634,12.0571692,0.000983841,0.00282181,11.38909066,472,2.549472248,Upregulated
TDRD9,2.059183738,4.621096992,35.04763391,2.12E-07,2.98E-06,11.37942014,473,5.526180072,Upregulated
CDH6,3.973521377,-1.727100168,13.92266614,0.000417991,0.001371691,11.37517307,474,2.862743646,Upregulated
FAM124A,2.165931944,-1.382265823,31.85739307,4.68E-07,5.61E-06,11.37413666,475,5.251382295,Upregulated
H2BC21,1.847766872,6.909413871,40.96334855,3.52E-08,7.01E-07,11.37123712,476,6.154043183,Upregulated
PCOLCE2,3.191257093,1.88465202,18.86604144,6.07E-05,0.000274502,11.36551514,478,3.561453938,Upregulated
NAV3,2.607417492,0.572453735,24.95834964,6.26E-06,4.38E-05,11.36360627,479,4.358184412,Upregulated
DHCR24,1.835333984,4.990374588,41.30829129,3.18E-08,6.49E-07,11.35626255,480,6.187572752,Upregulated
CNGA4,2.201491049,0.497216066,31.51051251,6.73E-07,7.46E-06,11.28775392,481,5.127322195,Upregulated
ITGA2B,2.667602094,8.017983279,23.90275005,9.08E-06,5.89E-05,11.28359121,482,4.229862931,Upregulated
GP1BA,2.072649522,4.678002917,34.23977228,2.74E-07,3.66E-06,11.26807546,483,5.436556131,Upregulated
CENPI,1.711478578,1.475345579,45.05291999,1.10E-08,2.82E-07,11.21105894,490,6.550510816,Upregulated
HK3,1.956435836,8.417843805,36.96591357,1.17E-07,1.86E-06,11.20920818,491,5.7294024,Upregulated
LOC102724334,1.727896261,1.875666013,44.2871338,1.35E-08,3.32E-07,11.19498031,492,6.478965531,Upregulated
SOCS3,2.043159129,6.831097622,34.62348098,2.42E-07,3.32E-06,11.19297155,493,5.478267157,Upregulated
MTARC1,1.848048667,6.806065067,39.96271209,4.73E-08,9.01E-07,11.17166936,495,6.045116429,Upregulated
PADI4,1.976283288,8.114063311,36.19046314,1.48E-07,2.23E-06,11.16762255,496,5.650820719,Upregulated
CD38,1.794500141,6.333697877,41.65805659,2.87E-08,5.99E-07,11.16646371,497,6.222603972,Upregulated
FAM111B,1.961944973,3.129335188,36.60090931,1.31E-07,2.04E-06,11.16307581,498,5.689800665,Upregulated
MAP2K6,1.592933326,6.096483975,49.63253243,3.08E-09,1.02E-07,11.13812778,499,6.992212169,Upregulated
SELP,2.141931419,5.056915291,31.95645897,5.71E-07,6.58E-06,11.0988135,500,5.181684811,Upregulated
SAMD15,2.23846504,-0.428337921,29.85858976,1.12E-06,1.11E-05,11.09491795,501,4.956484802,Upregulated
GYG1,1.735466827,7.291030894,43.35153964,1.76E-08,4.05E-07,11.09434895,502,6.392717383,Upregulated
ABCA13,3.356915357,4.988857872,17.02296685,0.000125212,0.000497934,11.08731508,503,3.302828311,Upregulated
CMTM1,1.70668536,2.655008775,44.43954026,1.29E-08,3.19E-07,11.08586164,504,6.495550909,Upregulated
SHROOM4,2.33128697,1.023309848,28.23538327,2.00E-06,1.76E-05,11.08315283,505,4.754092039,Upregulated
H2BC4,1.896008301,4.103797548,37.99676635,8.53E-08,1.44E-06,11.0740902,506,5.840739301,Upregulated
COL7A1,2.093195545,1.922744551,32.85093681,4.29E-07,5.26E-06,11.05042417,507,5.279212541,Upregulated
BMP6,1.931156257,5.390124296,36.88449743,1.20E-07,1.90E-06,11.0470677,508,5.720442176,Upregulated
H4C5,2.25355848,-0.640848645,29.2913557,1.32E-06,1.27E-05,11.03743335,509,4.897779866,Upregulated
H2BC12L,1.707238169,1.889459685,44.08121643,1.43E-08,3.47E-07,11.02803037,510,6.459573461,Upregulated
GAS6,1.859647179,3.931534112,38.71130928,6.87E-08,1.21E-06,11.00216453,511,5.916264472,Upregulated
IFITM3,2.325571463,10.20141883,27.9766812,2.16E-06,1.87E-05,10.99320355,512,4.727097715,Upregulated
TACSTD2,3.079322029,2.492387147,18.88786225,6.00E-05,0.000271728,10.98045061,513,3.565866288,Upregulated
INHBB,3.061434682,2.08966451,18.97597851,5.81E-05,0.000264433,10.95284616,514,3.577684093,Upregulated
NEIL3,2.143925609,0.859283337,31.17539388,7.49E-07,8.11E-06,10.91510937,516,5.091179156,Upregulated
DMC1,2.105464728,-0.290178622,31.96339688,5.72E-07,6.58E-06,10.90952969,517,5.181530494,Upregulated
RGS16,2.096479708,1.240618552,32.10697531,5.50E-07,6.39E-06,10.89047391,520,5.194647898,Upregulated
FBXO39,3.357279111,0.47286705,16.56274391,0.000147435,0.000571105,10.88860974,521,3.243284034,Upregulated
IGFBP2,3.226981141,1.656388282,17.4883735,0.000104525,0.000428129,10.86984425,523,3.368425094,Upregulated
UGT3A2,2.888550507,-1.693524198,19.57572071,3.44E-05,0.000173272,10.86462132,524,3.761271022,Upregulated
FFAR3,2.599901169,1.847497254,23.49644187,1.06E-05,6.64E-05,10.8620441,525,4.177868078,Upregulated
NSG2,2.659769715,-0.279974556,22.6432708,1.38E-05,8.32E-05,10.85137533,527,4.079817615,Upregulated
SAPCD2,1.957973631,2.527074352,34.94941614,2.19E-07,3.06E-06,10.79651528,529,5.514127009,Upregulated
WASF1,1.867125136,2.889644155,37.33640126,1.04E-07,1.71E-06,10.76686078,531,5.766544819,Upregulated
VSIG4,3.5883078,5.066958105,14.95262295,0.0002922,0.001009711,10.74986246,532,2.995802774,Upregulated
SLC7A11,1.586446076,1.870272582,47.13915193,6.10E-09,1.76E-07,10.71553493,534,6.754427455,Upregulated
DPEP1,2.953219219,-1.824647263,18.58350651,5.11E-05,0.000239255,10.69401903,537,3.62113959,Upregulated
APLP1,2.440501928,-2.207757113,23.72561308,5.94E-06,4.22E-05,10.67721312,538,4.375007044,Upregulated
AZU1,3.59748448,5.399560526,14.77771482,0.000314312,0.001076783,10.67687322,539,2.967871935,Upregulated
ADAM9,1.516777011,5.775213595,50.10651773,2.71E-09,9.33E-08,10.6629767,540,7.030022623,Upregulated
BTBD19,2.484406749,1.728706259,24.37735884,7.69E-06,5.13E-05,10.65793509,541,4.289931627,Upregulated
OPRL1,1.428306399,4.697326149,54.87710245,7.80E-10,3.45E-08,10.65765367,542,7.461741872,Upregulated
GP6,2.182297429,3.408234348,29.29803964,1.38E-06,1.31E-05,10.65487059,543,4.882409909,Upregulated
FOXQ1,3.96713371,-1.887866984,12.85835503,0.000680201,0.002071069,10.64701482,544,2.683805385,Upregulated
EDNRB,2.45857158,-0.216693092,24.48953079,7.22E-06,4.87E-05,10.60213903,546,4.312316596,Upregulated
IL18R1,2.737046033,7.565945837,21.03290619,2.62E-05,0.000138851,10.55802218,547,3.857451445,Upregulated
ANO2,2.495193617,-0.580682673,23.6548694,9.38E-06,6.05E-05,10.52542561,549,4.218280113,Upregulated
MCM4,1.640596637,5.336515021,43.45520679,1.71E-08,3.95E-07,10.50554601,550,6.40349113,Upregulated
EAF2,1.626288538,4.177064985,44.00585716,1.46E-08,3.50E-07,10.49928878,551,6.455981537,Upregulated
H2BC11,1.861152067,2.341106272,36.0597666,1.55E-07,2.31E-06,10.4891797,552,5.635853129,Upregulated
CARD6,1.423085174,5.910404731,53.71542614,1.05E-09,4.30E-08,10.48383803,553,7.366978602,Upregulated
LCN2,3.521967624,8.281896259,14.82895397,0.00030764,0.001056956,10.48117559,554,2.975943197,Upregulated
CEACAM5,3.17054805,-2.056931166,16.49487829,0.000126463,0.00050207,10.46038545,555,3.299235743,Upregulated
TNFRSF13B,2.191414557,3.333995485,28.3316246,1.91E-06,1.70E-05,10.45137788,556,4.769238138,Upregulated
CCDC194,3.024443742,0.092173927,18.01580162,8.19E-05,0.000350375,10.45086548,557,3.455466979,Upregulated
TG,1.93446857,1.687499089,33.94793925,3.02E-07,3.97E-06,10.44885573,558,5.401408889,Upregulated
RIPOR3,2.841020478,2.743370584,19.6554812,4.45E-05,0.000214187,10.42428998,560,3.669206209,Upregulated
UBE2S,1.472848136,3.708065166,50.55406004,2.41E-09,8.47E-08,10.41638984,561,7.072276893,Upregulated
MMP2,3.213832891,-0.156874781,16.44138079,0.000149288,0.000577109,10.40877527,562,3.238741909,Upregulated
WNT5B,1.857603467,1.391867562,35.66498012,1.76E-07,2.56E-06,10.38787466,563,5.592084021,Upregulated
PIF1,1.600718221,1.27355265,44.2928801,1.36E-08,3.33E-07,10.36903383,564,6.47773836,Upregulated
ARMC12,2.77539771,1.710869546,20.16070235,3.68E-05,0.000183633,10.36902061,565,3.736048556,Upregulated
SLCO2B1,2.664572848,-1.138517239,20.83089864,2.42E-05,0.000129903,10.35554564,566,3.886381132,Upregulated
PTX3,2.242662831,3.281532061,27.00247437,3.02E-06,2.43E-05,10.34808769,567,4.614196812,Upregulated
TCN1,2.926750307,5.96834111,18.6287675,6.62E-05,0.000295456,10.32998719,569,3.529507511,Upregulated
TLR5,1.8593946,6.66138617,35.22177897,2.01E-07,2.84E-06,10.31253248,570,5.546177492,Upregulated
SIPA1L2,1.909295196,6.264116669,33.90988541,3.04E-07,3.98E-06,10.31068823,571,5.400258825,Upregulated
DNAH17,2.045300574,4.925296631,30.65273803,8.76E-07,9.14E-06,10.30664633,573,5.039184199,Upregulated
PRSS50,3.473726905,-0.350597315,14.52029761,0.000319674,0.001093064,10.2869358,574,2.961354212,Upregulated
FGF13,2.840548105,2.116816099,19.2859264,5.14E-05,0.000240521,10.27950744,576,3.618846456,Upregulated
ALPL,2.439178958,9.323609204,23.71302531,9.72E-06,6.23E-05,10.25770146,577,4.205391091,Upregulated
ARHGAP11A,1.463190566,3.764135942,49.53484979,3.16E-09,1.04E-07,10.2184039,578,6.983645291,Upregulated
PCP4L1,1.929210263,0.397578034,32.77285487,4.48E-07,5.43E-06,10.15757154,580,5.265144881,Upregulated
PLOD2,2.296233836,1.588901215,25.47197604,5.20E-06,3.77E-05,10.15724645,581,4.423437323,Upregulated
RLN3,3.421061651,0.076504618,14.61025204,0.000321879,0.001099031,10.12288721,583,2.958989998,Upregulated
H4C11,1.59367616,-0.575017321,42.75502839,2.19E-08,4.86E-07,10.06197322,584,6.31368748,Upregulated
PLIN4,2.334582868,5.34729719,24.4287205,7.51E-06,5.02E-05,10.03667266,585,4.299128893,Upregulated
ASPH,1.975755471,6.371870472,30.87083411,8.15E-07,8.64E-06,10.00433055,586,5.063546932,Upregulated
OLFM4,4.020182954,7.876146625,11.73855314,0.001160605,0.003250239,10.00255571,587,2.488084704,Upregulated
GPR27,1.610236488,5.748324673,41.50307682,3.00E-08,6.22E-07,9.993826991,588,6.206434314,Upregulated
GPRIN1,1.628298032,1.284770439,40.80792055,3.72E-08,7.36E-07,9.986942733,589,6.133362897,Upregulated
LTF,3.385403439,10.14151345,14.65803176,0.000330434,0.001123963,9.984394866,590,2.949248161,Upregulated
CLEC5A,1.87987442,4.605277982,32.85336436,4.27E-07,5.24E-06,9.927237727,593,5.280798344,Upregulated
C3AR1,2.003597897,7.473786426,29.83260499,1.15E-06,1.13E-05,9.910384011,595,4.946293878,Upregulated
UNC13B,1.812923696,1.968083814,34.50973929,2.52E-07,3.42E-06,9.908621013,596,5.465547742,Upregulated
CLEC1B,1.894855947,4.087867101,32.30150419,5.10E-07,6.01E-06,9.893794939,598,5.221396885,Upregulated
PRC1,1.690213866,3.808647103,38.06542322,8.36E-08,1.42E-06,9.88384823,599,5.84769089,Upregulated
SUCNR1,2.18406335,2.639726063,26.14794756,4.08E-06,3.09E-05,9.849670887,601,4.509791754,Upregulated
PRRT4,3.024762012,2.248357675,16.64617906,0.000146207,0.000567575,9.818306528,604,3.245976539,Upregulated
POLE2,1.447713468,1.520642631,47.43009832,5.64E-09,1.66E-07,9.81691725,605,6.780980816,Upregulated
GPR42,2.561744661,0.773250514,20.82194087,2.87E-05,0.000149625,9.798663226,606,3.824996056,Upregulated
PGD,1.641989535,9.565250409,38.97294162,6.35E-08,1.14E-06,9.758380311,610,5.943022232,Upregulated
GABRR2,2.204139645,3.77158247,25.4701535,5.18E-06,3.76E-05,9.754113006,611,4.42536072,Upregulated
SMTNL1,2.786438138,3.936631179,18.40557344,7.23E-05,0.000317739,9.746765744,612,3.497930067,Upregulated
EXOC3L2,2.232685196,-0.449969694,24.89217776,6.26E-06,4.38E-05,9.730453815,613,4.358184412,Upregulated
POU2AF1,1.802363261,7.070824777,33.75918839,3.19E-07,4.14E-06,9.702735592,615,5.383340752,Upregulated
TECPR2,1.567148421,7.264277135,41.1572145,3.32E-08,6.71E-07,9.674462254,616,6.17329037,Upregulated
KLF14,3.374138469,-1.653272005,13.71310934,0.000422198,0.001382965,9.647298665,617,2.859188724,Upregulated
LOXHD1,1.899839465,2.927607111,30.96555103,7.90E-07,8.46E-06,9.637032957,618,5.072551199,Upregulated
PFKFB3,1.935756277,7.716669615,30.07240901,1.06E-06,1.06E-05,9.629753827,619,4.974672659,Upregulated
PRL,2.858303117,-0.922817898,17.15571606,0.000106309,0.000433813,9.611608731,620,3.362697496,Upregulated
HRH2,1.720222084,8.557798904,35.45087568,1.87E-07,2.68E-06,9.584498951,622,5.571663706,Upregulated
GPR17,2.484602557,-1.466380423,20.48671923,2.65E-05,0.000139781,9.577026619,623,3.854550738,Upregulated
UPB1,2.176455278,2.576056401,25.2744397,5.55E-06,3.98E-05,9.575605515,624,4.399633484,Upregulated
C3orf70,2.571311863,-1.82474904,19.30709372,3.86E-05,0.000191175,9.561602493,625,3.718569742,Upregulated
PLEKHH3,1.956265584,-0.130850936,29.36791674,1.37E-06,1.31E-05,9.554397965,627,4.883998391,Upregulated
KIF18A,1.530428737,1.800140767,41.75367733,2.80E-08,5.89E-07,9.534431722,629,6.229908973,Upregulated
WDFY3,1.556374516,7.593247499,40.68359513,3.82E-08,7.50E-07,9.53260287,630,6.124877254,Upregulated
MYL9,2.59792325,6.623497477,19.64934183,4.45E-05,0.00021428,9.531825968,631,3.669017538,Upregulated
QPCT,1.449700625,7.60286812,45.26145132,1.02E-08,2.69E-07,9.524310223,632,6.569846254,Upregulated
