Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category,-log10(P)
CD8B2,-1.807792716,1.7237988919999998,37.880209,6.61e-08,3.992257340241796e-07,11.567670536235426,658,5.800258189,Downregulated,6.398781471932551
REEP6,-1.967377542,-1.457735066,31.47691436,3.32e-07,1.3453117033603709e-06,11.550821931710718,659,5.27864191,Downregulated,5.871177079701929
NOTCH4,-1.5519579430000001,0.9230418109999999,49.19079089,2.35e-09,3.6362610619469024e-08,11.54555047743675,660,6.840280786,Downregulated,7.43934494456642
MRFAP1L2,-1.552583447,3.7874244960000003,48.93222773,2.42e-09,3.694656521739131e-08,11.53946147014242,661,6.83366669,Downregulated,7.4324259301100355
TNFAIP8L1,-1.40778689,3.05803875,57.413516,2.43e-10,6.5366999999999996e-09,11.522230927591542,662,7.573588817,Downregulated,8.18464144639928
LTK,-1.9033361340000001,1.9419502919999998,34.57058313,1.9e-07,8.859066666666667e-07,11.520155182028816,663,5.457280964,Downregulated,6.052612030129627
LOC107987171,2.473782103,-1.251808443,22.34051583,1.1e-05,2.213291139240506e-05,11.515360336656087,664,4.117786701,Upregulated,4.654961454645178
NES,2.879591045,-1.248703747,17.87345089,6.57e-05,0.00010072463831652783,11.509334598580935,665,3.508985052,Upregulated,3.996864283407623
IL9R,-1.8086408980000002,1.113220824,37.57673752,7.38e-08,4.396568994889267e-07,11.497324197256793,666,5.760045441,Downregulated,6.356886107115328
FGF9,-1.981807839,-2.461121888,28.58826504,4.0799999999999995e-07,1.5800398671096344e-06,11.497125144890514,667,5.211316882,Downregulated,5.801331954914381
CD163L1,3.082593723,1.7515509459999998,16.64572412,0.000133981,0.00018711324161341854,11.491587198321254,668,3.265130239,Upregulated,3.727895477298762
LPO,3.0600787339999997,-0.6399367539999999,16.48680427,0.000126905,0.00017827256586345382,11.471976550304895,669,3.28473964,Upregulated,3.7489154847036352
EXD3,-1.712992038,1.054242497,40.86798051,2.66e-08,2.0625321507760532e-07,11.452378323800783,670,6.084499385,Downregulated,6.685599272937649
UBXN11,-1.618801535,6.964387752,44.61738332,8.370000000000001e-09,8.494162318840579e-08,11.446350497963666,671,6.46916831,Downregulated,7.070879444133753
B4GALT5,1.830930568,8.733755269,36.39259313,1.05e-07,5.683978328173375e-07,11.434797804120082,672,5.650189911,Upregulated,6.245347586615901
AIRE,-2.142723379,-1.6461121330000001,26.72572419,1.65e-06,4.7412078882497945e-06,11.408097115748513,673,4.752192545,Downregulated,5.324111001706914
KBTBD6,2.2095739169999997,4.40566856,26.82843989,2.67e-06,6.978318385650225e-06,11.393113785528842,674,4.589906855,Upregulated,5.156249219757984
LIN7B,-1.601108639,0.308665703,45.30009096,7.33e-09,7.767578787878789e-08,11.383425039272366,675,6.508785508,Downregulated,7.109714332927514
DNAH10,2.395982184,1.740165585,23.6415903,8.64e-06,1.8278330308529945e-05,11.352315681825871,676,4.1939948760000005,Upregulated,4.738063478783309
AXL,-2.129833849,-1.8984687669999998,26.26233016,1.63e-06,4.699183841714757e-06,11.347706962846416,677,4.755739384,Downregulated,5.32797756415337
GTPBP6,-1.7535003390000001,3.36140219,38.58944952,5.22e-08,3.393e-07,11.344123395244358,678,5.868699259,Downregulated,6.469416140354882
LOC102723475,2.26628621,2.959334408,25.66048887,4.08e-06,9.894424410540915e-06,11.341877416929364,679,4.443808959,Upregulated,5.004609464984285
ZNF48,-1.592721312,2.0797394000000002,45.13164014,7.27e-09,7.727413373860182e-08,11.327379587127096,680,6.5106757889999995,Downregulated,7.111965854781691
LRRC70,2.3487431119999997,4.508019363,24.27165884,6.78e-06,1.5092081476766391e-05,11.323879745980117,681,4.27316548,Upregulated,4.821250858863666
OBSL1,-1.8761794180000002,-1.4882484040000001,32.83017935,2.03e-07,9.27962091503268e-07,11.317995612671142,682,5.437374977999999,Downregulated,6.03246976493116
LIMS2,-1.789902395,0.6864684679999999,37.14273381,8.58e-08,4.924463934426229e-07,11.2900618022742,683,5.710745857999999,Downregulated,6.30764103887028
CD52,-1.798400006,8.662402871,36.70254649,9.470000000000001e-08,5.281752791068582e-07,11.28895595570886,684,5.68136427,Downregulated,6.277221929518198
DHFR,1.7583849180000002,4.485113037,38.06237483,6.15e-08,3.8330106761565833e-07,11.282606440124853,685,5.8179433860000005,Upregulated,6.416459971095391
XRCC2,1.886378916,0.204743,33.92946859,2.3800000000000001e-07,1.0521946902654869e-06,11.27659186776475,686,5.384337986,Upregulated,5.97790389413192
CGREF1,-1.801490962,-0.469316201,36.51745948,1.0099999999999999e-07,5.553411949685534e-07,11.269118820698372,687,5.661111831,Downregulated,6.255440109556527
POLE2,1.837925216,0.983537828,35.29295877,1.53e-07,7.546417489421721e-07,11.252254511209415,688,5.52806336,Upregulated,6.122259172056223
BMP6,1.8968168999999997,4.77762355,33.31864828,2.85e-07,1.200777108433735e-06,11.230175776876058,689,5.32788856,Upregulated,5.920537600058319
CYP1A1,2.349723424,-1.094081055,23.42853978,7.62e-06,1.662329382407985e-05,11.22999302400493,690,4.233801941,Upregulated,4.7792829187053
PRSS21,-2.044536602,0.6842487209999999,29.60923736,1.03e-06,3.2188650580875784e-06,11.22920271480443,691,4.911017585,Downregulated,5.492297229513933
KLHL30,-1.906333205,-2.421487526,29.30059995,3.14e-07,1.2872895662368111e-06,11.22891975432171,692,5.297368315,Downregulated,5.890323750785063
ARHGAP11A,1.608438118,2.251442156,43.72414477,1.1000000000000001e-08,1.0452989130434783e-07,11.228119674330475,693,6.378350258999999,Upregulated,6.980759501206048
BSND,2.836293716,-0.812761863,17.77052398,7.37e-05,0.00011032915239726028,11.224092686200791,694,3.473843669,Upregulated,3.957309718272066
ZG16B,-2.10793426,0.500275169,28.25095121,1.67e-06,4.786877049180328e-06,11.214100075611789,695,4.7497852830000005,Downregulated,5.3199477272179205
PRMT7,-1.5485296530000001,3.345141197,46.57363111,4.74e-09,5.73556401384083e-08,11.21355959073731,696,6.641318957999999,Downregulated,7.241423868773218
SH2D3A,-1.6827302080000002,1.73416112,40.558394,2.8700000000000002e-08,2.1865773420479304e-07,11.207378890216102,697,6.059742824,Downregulated,6.660235156494024
TRPM4,-1.8090571709999999,-0.355656308,35.96557694,1.2199999999999998e-07,6.425210843373493e-07,11.20188573230909,698,5.595232028,Downregulated,6.1921126163840245
CEP97,2.273517335,4.655842034,25.08919225,5.01e-06,1.1829824442943957e-05,11.201669245654893,699,4.372466619,Upregulated,4.927021700344718
STXBP5,1.87756832,7.136508222000001,33.71541266,2.5e-07,1.0928125e-06,11.193037821195935,700,5.368061256,Upregulated,5.961454346010661
CD200R1L,-1.884740621,-2.310090412,29.93400991,2.7100000000000003e-07,1.1599596083231335e-06,11.18698563748873,701,5.341760445,Downregulated,5.935557133348765
PKD1,-1.6808176240000001,1.8858939,40.495437100000004,2.92e-08,2.2150195227765727e-07,11.185206680960952,702,6.054305427,Downregulated,6.654622441631985
RPS4X,-1.4706319769999998,9.680849632000001,50.74193804,1.46e-09,2.4905463414634144e-08,11.182252265164733,703,7.000911036000001,Downregulated,7.6037053729620725
CACNG8,-2.1265778859999998,-0.8041686159999999,27.31548948,2.04e-06,5.62608832807571e-06,11.16409466494112,704,4.680385943,Downregulated,5.24979345381057
EVL,-1.697822674,6.102481711,39.61929842,3.78e-08,2.65969014084507e-07,11.163470939874095,705,5.9740046,Downregulated,6.575168956586862
KCNK17,-2.286656597,-2.357844542,22.48360051,5.7e-06,1.3122383146807108e-05,11.163428433730028,706,4.332660617,Downregulated,4.88198728588105
NMT2,-1.6456346130000001,2.534465193,41.66513494,2.0299999999999996e-08,1.6902166666666662e-07,11.144332420991116,707,6.170664658,Downregulated,6.772057620175443
AK1,-1.796191123,3.449352614,36.01196827,1.1800000000000001e-07,6.252212121212123e-07,11.143509188134368,708,5.607558382000001,Downregulated,6.203966295926499
SLC39A4,-1.8808041569999998,-0.090898909,33.44802915,2.8300000000000003e-07,1.1966759371221281e-06,11.138166307036563,709,5.328401134,Downregulated,5.922023441719012
HGH1,-1.7516411680000001,2.909604789,37.48164377,7.41e-08,4.3994516129032254e-07,11.134484796268303,710,5.759505775,Downregulated,6.356601454498529
LRRN3,-2.3453877359999997,1.133044255,23.72311793,8.46e-06,1.8006463785757764e-05,11.127859968365053,711,4.200621985,Downregulated,4.744571568086793
TRABD2A,-1.970729288,3.4325620999999997,30.74256794,6.790000000000001e-07,2.3532834489593657e-06,11.091906416941516,712,5.045301304,Downregulated,5.628325759647164
ASGR1,-1.8671285380000002,2.711976748,33.3367479,2.84e-07,1.1980072376357055e-06,11.056277365128452,713,5.328631332,Downregulated,5.921540558193991
TIGD5,-1.7187198559999999,1.317205034,38.23354117,5.96e-08,3.7485827338129494e-07,11.044722211721492,714,5.8273646160000006,Downregulated,6.426132899532576
RPS14,-1.4843129990000001,9.599576766,48.99395645,2.37e-09,3.6350394736842105e-08,11.042533002325166,715,6.8397720379999996,Downregulated,7.439490868681105
