Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category,-log10(P)
CDC42EP2,-1.287068908,4.6928655280000005,30.60035742,6.809999999999999e-07,8.40534965034965e-06,6.53244644448122,346,4.247613468,Downregulated,5.075444215828435
ARL6IP4,-1.369162955,6.489152615,27.45416591,2.05e-06,1.7067216981132075e-05,6.52794619313981,347,3.972716077,Downregulated,4.7678372901491555
GSTZ1,-1.131634669,2.48827619,37.95313088,6e-08,1.7080645161290322e-06,6.526698120688036,348,4.887609014,Downregulated,5.7674957293907685
POLE2,1.449068831,0.618092953,24.59625596,5.9e-06,3.1514048338368576e-05,6.522977261251858,349,3.729869217,Upregulated,4.501495803170622
NICOL1,-1.761124382,-1.5437397609999999,17.08704125,0.00010061799999999999,0.00019798302118171683,6.522098817777521,350,3.0637603010000003,Downregulated,3.703372052785265
HSPB1,-1.6899904190000001,3.299201105,18.48327658,6.19e-05,0.00013829556962025315,6.521997053087566,351,3.19644831,Downregulated,3.859191732546482
GSTP1,-1.44348263,6.584940825,24.70929505,5.58e-06,3.0397222222222222e-05,6.520450804405302,352,3.7409109089999997,Downregulated,4.517166101545192
CCDC73,-1.25719534,4.438271081,31.60580372,4.82e-07,6.5948062015503875e-06,6.513275055731016,353,4.329964637,Downregulated,5.180797962336558
TEDC1,-1.66210617,1.12446373,18.97339578,5.11e-05,0.00012138829071332437,6.508513907834717,354,3.2429377639999997,Downregulated,3.915823203902021
ZNHIT2,-1.734162798,-0.221134551,17.71417086,8.609999999999999e-05,0.0001773238039673279,6.505248647156591,355,3.104615335,Downregulated,3.751232960745702
GGH,1.594386429,2.6739354680000003,20.42120316,2.8600000000000004e-05,8.329867986798682e-05,6.504079222545996,356,3.3780720019999997,Upregulated,4.079361881313401
H1-6,1.818419101,-1.448868017,16.13400904,0.000149524,0.00026820107723577233,6.4945556142757095,357,2.955618977,Upregulated,3.5715394821271786
RNPEPL1,-1.479924579,6.7894215870000005,23.48161522,8.83e-06,4.0905380577427824e-05,6.494233988406217,358,3.632711833,Downregulated,4.38821956237421
XK,1.422554041,3.3356780539999997,25.06139774,4.9e-06,2.7542993630573245e-05,6.486830577319316,359,3.784143947,Upregulated,4.55998885832086
ARHGAP11A,1.360130574,2.0242185409999998,27.47981101,2.04e-06,1.7145714285714285e-05,6.482170703283465,360,3.972381183,Upregulated,4.765844417584179
RPL27A,-1.413887015,9.499352734,25.63859794,3.96e-06,2.607985074626866e-05,6.4808266975404285,361,3.8174146280000003,Downregulated,4.583694898379435
CRB2,-1.416910203,2.148130142,25.46421029,4.23e-06,2.6759677419354843e-05,6.4788490032895965,362,3.80384702,Downregulated,4.572519126174714
LTF,2.355851825,8.005052409,11.14434809,0.001430919,0.001787382898089172,6.473368185906204,363,2.285342032,Upregulated,2.747782401767227
SGO1,1.2534818209999998,0.5986223629999999,31.46438024,5.16e-07,6.952213740458016e-06,6.465304909432075,364,4.312324038,Upregulated,5.157876884304711
THAP7,-1.50045051,2.756726645,22.52025766,1.27e-05,5.0034598214285714e-05,6.4530318966621,365,3.565432714,Downregulated,4.300729583318346
PCP4L1,2.049571035,-1.2619148009999999,13.38634162,0.000497544,0.000716869518367347,6.4449988594084555,366,2.610640914,Upregulated,3.144559885629168
MPND,-1.4018075380000001,3.320104179,25.68587255,3.9e-06,2.6073863636363636e-05,6.425597837109273,367,3.818902734,Downregulated,4.58379461011949
TRAPPC5,-1.5562725919999998,3.275941465,20.93242657,2.34e-05,7.468535262206148e-05,6.422370584855707,368,3.4198445389999996,Downregulated,4.126764564170714
MARCO,-1.4926085519999999,4.62476086,22.48429347,1.29e-05,5.015088105726872e-05,6.417800981865742,369,3.564243925,Downregulated,4.299721432834014
FAM174C,-1.800859066,2.834872102,16.21564223,0.000156945,0.0002785294170854271,6.402286163926009,370,2.943095314,Downregulated,3.555128929742695
NOSIP,-1.4003495940000001,6.193176349,25.32327984,4.45e-06,2.6866552901023888e-05,6.4007011927635995,371,3.7976989889999997,Downregulated,4.570788051918126
WDR38,-1.795910612,2.49608448,16.26873524,0.000153546,0.0002736658324924319,6.398433371094004,372,2.9494755460000004,Downregulated,3.562779421392497
CACNG6,-1.9735730459999998,0.429497619,14.0950206,0.000389705,0.0005829062076271186,6.3833272644299495,373,2.68465543,Downregulated,3.2344013196610866
RPS11,-1.247169606,10.66076391,30.83359698,6.28e-07,7.805774647887324e-06,6.370023513570122,374,4.270675168,Downregulated,5.107583990922019
MYO3B,2.0434013159999997,-0.976498133,13.26776869,0.000537486,0.0007638186714975846,6.369301783311861,375,2.587195355,Upregulated,3.1170097295326697
TRMT61A,-1.5027883780000002,2.132481883,21.82320218,1.66e-05,5.871543086172345e-05,6.3586699399219215,376,3.501769315,Downregulated,4.231247747859493
GGTLC2,-1.501251387,0.17615730300000002,21.89298034,1.65e-05,5.859657947686117e-05,6.3534876318230395,377,3.5033428860000004,Downregulated,4.232127734795585
RPS16,-1.431227145,8.893657434,23.92308323,7.48e-06,3.718929577464789e-05,6.339738064476696,378,3.665000098,Downregulated,4.429582045466791
RPL13A,-1.444355808,10.44775252,23.43929803,8.97e-06,4.116805194805195e-05,6.334135276944231,379,3.629314773,Downregulated,4.3854396831173545
TRIM66,-1.247688016,5.669849202000001,30.56019913,6.9e-07,8.457291666666666e-06,6.329232704491931,380,4.245139184,Downregulated,5.072768691634153
TELO2,-1.488403104,2.9659138489999997,22.02817708,1.53e-05,5.60259336099585e-05,6.32811085713305,381,3.522420991,Downregulated,4.251610897697409
TENT5C,1.5315760630000002,5.860377564,20.89490164,2.3800000000000003e-05,7.47455516014235e-05,6.3199179020973375,382,3.4188280339999997,Upregulated,4.126414648788708
NDUFB7,-1.6466645180000001,4.096118951,18.31405317,6.620000000000001e-05,0.0001464197994987469,6.313970744287023,383,3.173961082,Downregulated,3.834400192187188
SLC25A6,-1.3791307,7.307994268,25.47758389,4.2e-06,2.6761732851985558e-05,6.306055499261992,384,3.804482575,Downregulated,4.572485768942706
FLT3LG,-1.503596329,4.171352219,21.43442318,1.93e-05,6.500858778625955e-05,6.295601837159431,385,3.468969473,Downregulated,4.187029268252111
MAL,-1.606767012,4.476531551,18.94689582,5.13e-05,0.00012137332439678284,6.2919015891948336,386,3.242935352,Downregulated,3.9158767526370113
TSPAN4,-1.4870398319999998,1.731841145,21.78542114,1.6899999999999997e-05,5.9066336633663355e-05,6.288185802126241,387,3.500151942,Downregulated,4.228659963781147
PGA5,-1.604953464,-1.062751235,18.96203639,5.08e-05,0.00012100134952766533,6.286939415209766,388,3.244441718,Downregulated,3.9172097859715675
VPS51,-1.499717807,4.899209373,21.46473507,1.91e-05,6.470537428023033e-05,6.282407346183157,389,3.4725242730000003,Downregulated,4.189059646327956
HBZ,-2.963782913,4.039874505,7.789313728,0.006980379,0.00761927577922078,6.277548004591092,390,1.7553684280000001,Downregulated,2.118086306880295
UBXN11,-1.214704443,7.214520801,31.48748709,5.02e-07,6.815615384615385e-06,6.275764340666464,391,4.3212598369999995,Downregulated,5.166494925437976
C12orf57,-1.689257431,4.594983673,17.33293228,9.88e-05,0.00019593483146067417,6.263577952497615,392,3.0678696889999997,Downregulated,3.7078883523334434
HBA1,-2.132788183,10.81007762,12.2421326,0.000871892,0.0011579303085026335,6.262543432711849,393,2.440321883,Downregulated,2.9363175783836613
NUDT14,-1.537546334,1.7157027930000002,20.35126169,2.95e-05,8.535655737704918e-05,6.255911802632129,394,3.3694302960000004,Downregulated,4.068763109308763
BRICD5,-1.587653659,1.134194512,19.17768855,4.71e-05,0.00011546041666666666,6.2514924639200675,395,3.262003975,Downregulated,3.937566879578531
TSSC4,-1.493881306,4.178851762,21.36833466,1.98e-05,6.61875e-05,6.243264640871237,396,3.464056265,Downregulated,4.17922402254844
PUSL1,-1.510591394,2.131657721,21.00645856,2.2800000000000002e-05,7.397426470588236e-05,6.240131208804484,397,3.424373733,Downregulated,4.130919342973884
SCNN1D,-1.588391804,0.265241363,19.10201291,4.9e-05,0.00011831053351573186,6.237577425617116,398,3.253208704,Downregulated,3.9269765872055054
MIF,-1.6536910169999999,1.83336585,17.81302346,8.13e-05,0.00017103039332538734,6.229332854600599,399,3.1183446210000003,Downregulated,3.766926705510791
CCDC124,-1.487288631,2.793556169,21.43306433,1.93e-05,6.500858778625955e-05,6.227321028335614,400,3.4694650680000003,Downregulated,4.187029268252111
OLR1,2.159018606,2.164790216,11.87345974,0.001029703,0.0013442498483727811,6.199665115787245,401,2.389352511,Upregulated,2.8715200038379125
BBLN,-1.631146004,3.9915586480000003,18.0396156,7.4e-05,0.00015966992665036674,6.1930974264578635,402,3.141978973,Downregulated,3.7967768742165053
MCM6,1.104127176,4.379945711,36.41589378,9.8e-08,2.471e-06,6.190981581091835,403,4.7242954589999995,Upregulated,5.607127254597921
SURF2,-1.3507015569999998,2.751438186,25.46555454,4.23e-06,2.6759677419354843e-05,6.176108703136465,404,3.80384702,Downregulated,4.572519126174714
ZNF580,-1.3218761940000001,3.1645742119999998,26.43723012,2.96e-06,2.1411475409836066e-05,6.172307108177238,405,3.890063938,Downregulated,4.66935340555595
DENND5B,1.8570477459999999,2.113110951,14.61087581,0.000309748,0.0004816786079295154,6.160277969269604,406,2.7553076880000003,Upregulated,3.3172426409275557
GLI4,-1.2918816309999999,1.40306852,27.52207484,2.02e-06,1.705885167464115e-05,6.159756478032294,407,3.9744359310000004,Downregulated,4.768050206940589
LOC102724813,-1.231331377,-0.289573957,30.014535700000003,8.690000000000001e-07,1.0293859060402686e-05,6.141168930805085,408,4.169545286,Downregulated,4.987421782239766
SMTNL1,2.222163194,3.578414842,11.20859736,0.001389855,0.001743492590618337,6.130014707978754,409,2.294219388,Upregulated,2.7585798939205874
ROGDI,-1.339982733,4.924841227,25.41931141,4.3e-06,2.6629824561403513e-05,6.129927480739338,410,3.804747253,Downregulated,4.574631694705082
RHPN1,-1.6336222169999999,1.496774424,17.684396300000003,8.58e-05,0.0001769123831775701,6.129745514297424,411,3.105236703,Downregulated,3.752241767104606
ND3,-1.072272935,9.297573737,37.38335417,7.18e-08,1.9496461538461537e-06,6.122725856183894,412,4.828839288999999,Downregulated,5.7100442026767135
RPL38,-1.329107235,8.096462156,25.89249034,3.61e-06,2.48892578125e-05,6.11919383200278,413,3.838563662,Downregulated,4.60398805368235
ELOB,-1.577135084,6.097612606,18.62219612,5.85e-05,0.00013254492939666237,6.115557169404088,414,3.212634093,Downregulated,3.8776368818665428
C3,-1.392492949,1.528341648,23.58287983,8.53e-06,4.0580727762803235e-05,6.115383669210856,415,3.633698063,Downregulated,4.391680168723681
SFN,-1.516857985,0.880701628,19.99034039,3.4200000000000005e-05,9.431718750000001e-05,6.10597402451373,416,3.33254902,Downregulated,4.025409158203911
NUBP2,-1.517231552,3.0989611010000004,19.9173692,3.4899999999999995e-05,9.50594135802469e-05,6.102312689829017,417,3.327831635,Downregulated,4.0220048691875725
FAM110A,-1.262958985,4.464106418,28.17132603,1.59e-06,1.5087903225806451e-05,6.089193963613202,418,4.016927039,Downregulated,4.821371110173623
BRCA2,1.622385846,1.735361325,17.62169792,8.8e-05,0.0001799768250289687,6.075483606951523,419,3.0990545,Upregulated,3.7447834138411995
PPP2R3B,-1.324716884,2.409244486,25.64343929,3.96e-06,2.607985074626866e-05,6.072098022987903,420,3.8174146280000003,Downregulated,4.583694898379435
ACSF2,-1.180002508,3.529470416,31.27902484,5.389999999999999e-07,7.152201492537312e-06,6.071774010746631,421,4.304466155,Downregulated,5.145560259052119
MCRIP1,-1.656917615,4.260857994,16.96825093,0.00011478700000000001,0.00021808294402583426,6.06660219826384,422,3.0287718519999998,Downregulated,3.6613782986813375
TRIM6,1.9375265819999998,2.223744812,13.41158381,0.000520511,0.0007447656361426258,6.0605451150974385,423,2.596265523,Upregulated,3.127980370128124
EPN1,-1.278024075,5.194695328,27.12277831,2.31e-06,1.819911111111111e-05,6.057769988720683,424,3.950604795,Downregulated,4.739949823496621
CFAP119,-1.2336530270000001,3.156731405,29.26408214,1.08e-06,1.2298064516129032e-05,6.057437735404594,425,4.096930551,Downregulated,4.9101632329595
NUDT22,-1.248189118,4.21392581,28.59648973,1.37e-06,1.4140643274853801e-05,6.05313161379503,426,4.04280948,Downregulated,4.849530833511905
SHF,-1.249744091,-0.41758513799999997,28.591759000000003,1.43e-06,1.4340625000000001e-05,6.053050422962183,427,4.037811158999999,Downregulated,4.843431920625247
BTBD8,1.9462409569999999,-1.79399703,13.00860651,0.000556335,0.0007880668338683788,6.0400360987391855,428,2.576749319,Upregulated,3.103436949579715
METRNL,-1.131847308,3.858791182,33.34029147,2.69e-07,4.609563106796117e-06,6.039922329532981,429,4.4657986030000005,Downregulated,5.336340234978922
CENPB,-1.281573764,5.2544130010000005,26.85421598,2.55e-06,1.9475862068965518e-05,6.036857457145599,430,3.928502012,Downregulated,4.710503309855209
NCR3LG1,1.7856355030000002,-0.526457417,14.99055024,0.000262485,0.00041812818140794225,6.033109818414077,431,2.803779501,Upregulated,3.3786905604632103
EIF4EBP1,-1.392738324,4.081046457,22.73358652,1.17e-05,4.769168591224018e-05,6.018798505727977,432,3.58125328,Downregulated,4.321557324883362
STRIP2,1.37093183,-0.045029007,23.5428061,8.79e-06,4.0873684210526316e-05,6.016411402535219,433,3.630451552,Upregulated,4.3885562147428
MED16,-1.3748097609999999,3.933890225,23.26311297,9.58e-06,4.269873737373737e-05,6.0073480643197374,434,3.6207761260000004,Downregulated,4.369584967123126
TWF2,-1.189874259,6.476098546,30.34935779,7.420000000000001e-07,9.03193103448276e-06,6.001986805616237,435,4.21852787,Downregulated,5.044219387232107
PRTN3,2.8323213139999996,0.949024581,7.793389817,0.00696624,0.007608548019801981,6.0008341096651865,436,1.75601891,Upregulated,2.1186982140774115
FAU,-1.3791659809999999,8.434652175,22.9923855,1.06e-05,4.49735576923077e-05,5.995293486528605,437,3.6004513339999997,Downregulated,4.347042755638131
DEFA3,2.6302656140000003,8.898625136,8.590448957000001,0.004729704,0.005293549499048827,5.987150051357534,438,1.8905386080000002,Upregulated,2.2762530215541696
TRIM47,-1.3758713269999998,0.541373739,23.07720163,1.04e-05,4.4661800486618e-05,5.985128015690498,439,3.604041075,Downregulated,4.3500637728534475
IGFBP4,-1.448115619,1.9895817080000002,20.92146805,2.36e-05,7.478276481149013e-05,5.975212469573068,440,3.418837077,Downregulated,4.126198482479781
CHMP6,-1.235746395,3.99658054,28.33347713,1.5e-06,1.4627071823204421e-05,5.9746393208677055,441,4.0271617,Downregulated,4.834842606089662
TSPO,-1.5142666790000001,6.478360116,19.22171817,4.6e-05,0.00011355244755244755,5.97348449585172,442,3.266845015,Downregulated,3.944803500395665
NAA80,-1.384500069,2.509531214,22.65085815,1.21e-05,4.85375e-05,5.972626132440002,443,3.574402268,Downregulated,4.313922596445896
CACFD1,-1.305719881,1.944335844,25.29117906,4.51e-06,2.6711912751677854e-05,5.971442219466036,444,3.8012167860000003,Downregulated,4.573295012474453
CST3,-1.407679242,8.330603562,21.89983225,1.6100000000000002e-05,5.763995943204868e-05,5.967541295800139,445,3.508288577,Downregulated,4.239276333521539
EYS,1.529506888,1.01668729,18.83452703,5.4000000000000005e-05,0.0001257387862796834,5.9658886276980905,446,3.2314470269999997,Upregulated,3.9005307360852437
DEFA1,2.59396675,9.151520953,8.710511928999999,0.004464543,0.00502545816007653,5.963073897953201,447,1.9095856530000002,Upregulated,2.2988243384203755
CCDC150,1.599424971,-1.097692293,17.38861865,9.4e-05,0.0001891645785876993,5.954915367331277,448,3.07997498,Upregulated,3.7231601827550045
CIB2,-1.3685359940000001,-0.064024415,23.11033485,1.04e-05,4.455339805825243e-05,5.954663194237185,449,3.603225666,Downregulated,4.351119167010513
ZBED6,2.111121616,2.731802468,11.56320476,0.00118361,0.0015160171625544269,5.951876478616582,450,2.345987009,Upregulated,2.8192958821073346
FXYD2,-1.4665056859999999,-1.393793342,20.11680246,3.0799999999999996e-05,8.739871382636655e-05,5.951805933193504,451,3.358508446,Downregulated,4.058494958466533
EDF1,-1.384854094,6.74997945,22.46457139,1.3000000000000001e-05,5.042857142857143e-05,5.95116581319915,452,3.5629346589999997,Downregulated,4.297323334626435
MZT2B,-1.701107823,2.518589439,15.78020811,0.000188402,0.00032159529013539654,5.941442827105348,453,2.8938785339999997,Downregulated,3.492690320256876
HAGHL,-1.7185231140000001,0.225275008,15.5325614,0.000211418,0.00035185383129123464,5.935156241699077,454,2.861461344,Downregulated,3.453637715633935
TAAR1,3.3352070510000003,-2.179762067,6.055615795,0.016222528,0.016627620162601626,5.933900011990652,455,1.462792887,Upregulated,1.779169904972311
NT5C,-1.1529465190000001,3.585295195,31.17124089,5.6e-07,7.240364963503649e-06,5.926421286617683,456,4.300131601,Downregulated,5.1402395418635045
CD79B,-1.517978598,5.716963184,18.83237285,5.3700000000000004e-05,0.00012537103174603176,5.922853144134588,457,3.232158052,Downregulated,3.9018028000778093
LRRC36,-1.508375483,-2.109890725,18.42275881,4.95e-05,0.00011919167803547067,5.9184944344514046,458,3.250368051,Downregulated,3.923754065983718
DEFA1B,2.574035094,8.85219317,8.708260006,0.00446937,0.005024482834394905,5.917471499644823,459,1.909284384,Upregulated,2.298908633156663
LHPP,-1.214676095,3.332228308,28.6710217,1.33e-06,1.3972916666666666e-05,5.8969037454155195,460,4.045219308,Downregulated,4.8547129310349355
RABEP2,-1.450878238,2.539528444,20.24604882,3.07e-05,8.739596774193548e-05,5.888401812710599,461,3.358596935,Downregulated,4.058508604297226
CCDC85B,-1.744078292,0.9783102109999999,14.9863395,0.000264762,0.00042137504959422904,5.886841845202172,462,2.800756822,Downregulated,3.375331183356172
ZNF668,-1.353853042,1.132861423,22.9904576,1.07e-05,4.507279236276849e-05,5.883961123106374,463,3.6006232239999996,Downregulated,4.346085535557244
DNPH1,-1.436982461,1.53068315,20.55017678,2.7300000000000003e-05,8.111868686868688e-05,5.87852149983892,464,3.386099357,Downregulated,4.090879088216596
OCEL1,-1.252550165,3.428721131,26.65665999,2.74e-06,2.040548523206751e-05,5.874777261061438,465,3.909789108,Downregulated,4.6902530734658745
C19orf33,-1.627757198,0.042097995,16.62179273,0.000134404,0.00024762323590814196,5.870032014926505,466,2.984885311,Downregulated,3.6062086053982263
PWWP2B,-1.2863881259999999,2.197449056,25.04856356,4.93e-06,2.7623650793650794e-05,5.864281894619451,467,3.783668388,Downregulated,4.558718924788529
PPP1R14B,-1.209620135,3.30467205,28.53537106,1.4e-06,1.4201149425287356e-05,5.863847105850662,468,4.041477695,Downregulated,4.84767650288052
NSMCE1,-1.20289796,5.119652799,28.88356407,1.24e-06,1.3345121951219512e-05,5.86373956406611,469,4.06533139,Downregulated,4.874677453161621
AKT1S1,-1.046609221,3.6877743439999997,36.33039524,1.0099999999999999e-07,2.5004166666666665e-06,5.863091893729768,470,4.718210954,Downregulated,5.60198761494551
DNA2,1.224509423,1.811598526,27.70374933,1.89e-06,1.651410891089109e-05,5.855781437771384,471,3.9872838489999998,Upregulated,4.7821448555495385
RPL36,-1.555804755,7.18022769,17.77347806,8.25e-05,0.00017273131672597864,5.8539159593593455,472,3.1135726669999997,Downregulated,3.762628916350976
STMN3,-1.4666498890000002,4.517177643999999,19.61213473,3.9399999999999995e-05,0.00010271935007385523,5.849509765963519,473,3.301339388,Downregulated,3.988347737135729
RPL35,-1.4134117069999999,8.228158761,20.95209246,2.3199999999999998e-05,7.445090909090909e-05,5.834747262780539,474,3.4222886669999997,Downregulated,4.128129994879503
LMF1,-1.340556294,2.830557202,23.07811239,1.0300000000000001e-05,4.444865525672372e-05,5.834290510728232,475,3.606334367,Downregulated,4.352141373578328
BOP1,-1.4851179019999998,3.068599401,19.07005525,4.8899999999999996e-05,0.00011823082191780821,5.8324579304443755,476,3.253434518,Downregulated,3.9272692912729945
LOC107987171,1.918263337,-1.7148087490000001,12.65424379,0.0006604289999999999,0.0009156772859387273,5.828178083178358,477,2.526809226,Upregulated,3.038257558679681
ZWILCH,1.1325930659999999,2.257955898,31.1618589,5.62e-07,7.240364963503649e-06,5.821799662693621,478,4.300131601,Upregulated,5.1402395418635045
RPUSD1,-1.493457373,2.936988814,18.78222074,5.489999999999999e-05,0.00012716338582677164,5.817969169929429,479,3.2268177560000004,Downregulated,3.895637917165667
ZNF688,-1.203017269,2.992787957,28.34767939,1.5e-06,1.4627071823204421e-05,5.816399148022828,480,4.027270784,Downregulated,4.834842606089662
CCDC106,-1.272618918,0.382586857,25.37737041,4.44e-06,2.6898116438356162e-05,5.81622240970604,481,3.7976989889999997,Downregulated,4.570278130743645
SNTA1,-1.41147273,1.2927612929999999,20.8071399,2.47e-05,7.581826086956522e-05,5.815586896910219,482,3.41230926,Downregulated,4.120226181706124
LRRC61,-1.2330949629999999,2.129340278,26.85122284,2.56e-06,1.9475862068965518e-05,5.808497904577286,483,3.929262787,Downregulated,4.710503309855209
HSPBP1,-1.4511484119999998,2.5829626969999997,19.71927121,3.78e-05,0.00010017567567567567,5.803487466021441,484,3.309466123,Downregulated,3.9992377196092344
TMEM134,-1.2867033940000001,2.970864148,24.62505826,5.76e-06,3.1089908256880736e-05,5.799661863975296,485,3.7347760930000002,Downregulated,4.507380559513233
FBXO5,1.209071424,2.4893760719999998,27.92343049,1.74e-06,1.59953125e-05,5.7987153402961065,486,3.999202124,Upregulated,4.796007270697109
POLD4,-1.268782481,6.485128433,25.19004811,4.67e-06,2.6906188925081437e-05,5.798523480307865,487,3.796168118,Downregulated,4.570147812679221
H2AC20,-1.5177116640000001,0.469763306,18.24360592,6.890000000000001e-05,0.00015144271481942715,5.797281577615198,488,3.162938242,Downregulated,3.8197516136472136
LIME1,-1.7085351219999998,3.800197265,15.07651079,0.000253594,0.0004072733484986351,5.79212885147814,489,2.811015808,Downregulated,3.390114008717546
TSSK4,1.47694621,1.037587302,19.01482892,5.03e-05,0.00012029742547425474,5.789250553211064,490,3.2462605260000004,Upregulated,3.919743667043273
RD3L,2.0729142680000003,-1.972997616,11.15767776,0.001273214,0.0016178709215262776,5.785620075962488,491,2.32351343,Upregulated,2.7910561306255075
CCDC61,-1.282004214,2.384782495,24.59982591,5.82e-06,3.131798780487805e-05,5.774411264175964,492,3.731646322,Downregulated,4.504206149337949
CHIT1,2.443711842,4.279744307,9.042242142000001,0.0038099590000000003,0.004338437183870968,5.773676560025238,493,1.963826259,Upregulated,2.36266668630615
EGF,1.459022002,3.242676546,19.33001546,4.41e-05,0.000111195,5.768848600892267,494,3.277325518,Upregulated,3.9539147408225768
PGA3,-1.596761523,-0.5611255629999999,16.64884363,0.000133113,0.00024601512565445026,5.762773317649035,495,2.987779872,Downregulated,3.6090381905132083
AGPAT2,-1.36465428,4.249659765,21.70600111,1.74e-05,6.0454724409448816e-05,5.75688927065331,496,3.4925465489999996,Downregulated,4.218569754277478
NNMT,2.83032933,-1.366411605,7.262501218,0.008681412,0.009247249354254677,5.756854283830782,497,1.680240182,Upregulated,2.033987431360428
STOX2,2.0387251809999998,-1.803980955,11.36620463,0.0011787619999999999,0.0015109040885984022,5.75076076888924,498,2.347384537,Upregulated,2.8207631035726344
SIRT6,-1.355017034,3.2829224910000003,21.93262542,1.59e-05,5.7155804480651736e-05,5.749255510930742,499,3.511045306,Downregulated,4.242939658078676
CD74,-1.2018011659999999,10.37575924,27.70796992,1.88e-06,1.6508457711442785e-05,5.74736590257096,500,3.986158058,Downregulated,4.782293498432968
C16orf74,-1.57331111,1.627157754,16.8555086,0.00012051700000000001,0.00022604942082890542,5.735972297709108,501,3.017199648,Downregulated,3.6457966013531227
DBNDD1,-1.512665895,-0.10161869400000001,18.00055254,7.65e-05,0.00016307065217391304,5.729409938175291,502,3.134556382,Downregulated,3.787624191907421
AKAP6,-1.68084103,-1.246214476,15.16176068,0.000240226,0.0003911428874538745,5.727742413230035,503,2.8257182469999997,Downregulated,3.4076645625613002
SPATS2,1.3315267720000001,2.641760251,22.52841228,1.27e-05,5.014653243847875e-05,5.725244344750446,504,3.566047479,Upregulated,4.299759092452138
SEZ6L,-1.4217715640000002,-0.735156092,20.010977399999998,3.43e-05,9.415163297045101e-05,5.724297064910428,505,3.332184227,Downregulated,4.02617214315761
ZC3HAV1L,1.180061968,1.076415176,28.54528258,1.41e-06,1.4220857142857143e-05,5.719847950538002,506,4.042088432,Upregulated,4.847074226307073
RPS20,-1.326044521,9.472633275,22.64487725,1.21e-05,4.8759132420091316e-05,5.71782975645519,507,3.574707122,Downregulated,4.311944030463808
TBC1D10C,-1.322156583,7.2366361679999995,22.71979625,1.18e-05,4.787816091954023e-05,5.711534694816503,508,3.581384425,Downregulated,4.319862539924671
MRPL4,-1.443320526,3.057601258,19.32807614,4.41e-05,0.00011103637660485021,5.707661130387565,509,3.2775394230000003,Downregulated,3.954534718774979
ANKRD34B,2.016345531,2.8722598639999997,11.62720572,0.001149717,0.0014801243654266958,5.705656562506417,510,2.355258199,Upregulated,2.829701792071677
S1PR4,-1.599060271,6.252881975,16.29724526,0.000151634,0.00027088462550607287,5.7041928133727815,511,2.952008742,Downregulated,3.567215643351308
RPL18,-1.347728049,8.603095368,21.79152272,1.6800000000000002e-05,5.895029821073559e-05,5.700234642821114,512,3.5006911689999995,Downregulated,4.229513993606223
SUV39H2,1.0369579279999999,1.43684723,35.047739799999995,1.54e-07,3.1977647058823533e-06,5.698242982376837,513,4.6177260339999995,Upregulated,5.495153495153988
BORCS8,-1.086786378,4.230134464,32.34446145,3.7600000000000003e-07,5.721034482758621e-06,5.697505228615093,514,4.377974833,Downregulated,5.242525434575416
ATG9B,-1.388695471,1.0029520729999999,20.61485953,2.6700000000000002e-05,7.973857868020304e-05,5.6913344063059075,515,3.3919604339999996,Downregulated,4.098331509792839
MANEA,1.4212558519999998,3.1523603239999995,19.75221676,3.73e-05,9.914834337349397e-05,5.690302716636163,516,3.3119810480000003,Upregulated,4.003714537835489
GADD45GIP1,-1.4530326269999998,4.305346621,18.95057465,5.13e-05,0.00012137332439678284,5.689896684892385,517,3.2432328960000003,Downregulated,3.9158767526370113
CORO7,-1.3783949869999998,5.476471952000001,20.8672638,2.4e-05,7.497345132743364e-05,5.686006817927009,518,3.416275825,Downregulated,4.125092496383991
MAGED4,-1.371499511,-0.8513910029999999,21.13948339,2.2e-05,7.177449168207024e-05,5.6835349465291465,519,3.4342959989999997,Downregulated,4.1440298745605215
DMKN,-1.4590297330000002,-0.9152354640000001,18.79743936,5.5100000000000004e-05,0.00012729253926701574,5.6832083118439805,520,3.225768595,Downregulated,3.895197050000063
C16orf86,-1.275007716,1.4599644509999998,24.21121733,6.74e-06,3.498852941176471e-05,5.681529129317826,521,3.691133802,Downregulated,4.456074310783094
KIFC2,-1.3071367809999999,3.53521572,22.97947426,1.07e-05,4.507279236276849e-05,5.680928256898957,522,3.60039926,Downregulated,4.346085535557244
FBL,-1.2732305240000001,6.597384503,24.19294223,6.76e-06,3.4989442815249265e-05,5.673595394506161,523,3.6909573680000003,Downregulated,4.45606297332702
MYBL2,1.762122454,3.645288999,13.98510776,0.000405141,0.0006029290598650927,5.6735651959553834,524,2.6724476530000003,Upregulated,3.219733783583796
CAV2,1.4708998519999998,1.160902044,18.44156489,6.32e-05,0.00014048866498740555,5.666433862892567,525,3.190829281,Upregulated,3.8523587144208697
GPR162,-1.242415388,3.84241571,25.09272455,4.84e-06,2.7556774193548386e-05,5.665130429517508,526,3.7862102419999997,Downregulated,4.559771622466019
DOHH,-1.454896697,0.355043428,18.77920524,5.56e-05,0.0001279452411994785,5.6638777240601454,527,3.2248653330000003,Downregulated,3.892975862643082
DHFR,1.2249198209999999,3.9941415030000003,26.07000144,3.39e-06,2.39334e-05,5.6603491041064915,528,3.852938224,Upregulated,4.620995600745114
