Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
ADCY10,1.05309501,0.231195452,11.33297708,0.00330177,0.007789121,2.220463017,2903,2.108511574,Upregulated
COL23A1,1.061150372,-1.625140429,11.26276884,0.003451165,0.008092101,2.219861533,2904,2.091938703,Upregulated
DHRS13,1.130683542,4.582742424,10.13275193,0.004960272,0.01093612,2.217425031,2905,1.961136735,Upregulated
APOL4,1.29224681,0.544019854,8.278584622,0.009759572,0.019408115,2.21234804,2906,1.712016639,Upregulated
CARD6,1.24309248,5.453124567,8.688516471,0.008353981,0.016997633,2.199790813,2910,1.769611551,Upregulated
PRKAR2B,1.066615732,6.316022037,10.9030095,0.003803863,0.008784883,2.193243542,2912,2.05626401,Upregulated
OPLAH,1.18993168,1.041254861,9.233036398,0.006842472,0.014383869,2.192002044,2913,1.842124284,Upregulated
VNN2,1.008271361,10.70633287,11.79498492,0.002825036,0.006853578,2.181982544,2916,2.164082635,Upregulated
SPARC,1.139820397,7.17429471,9.737749416,0.005702221,0.012301539,2.177103164,2917,1.910040537,Upregulated
MED12L,1.102430064,2.576158001,10.15843845,0.004916485,0.010852731,2.165680839,2919,1.964460975,Upregulated
FSTL4,1.559457861,-0.134000846,6.090978358,0.023484365,0.040892199,2.165088191,2920,1.388359534,Upregulated
BEST1,1.06101623,6.186602055,10.75650307,0.003998328,0.009172466,2.161835313,2921,2.037513896,Upregulated
RYR2,1.375144555,-0.713816603,7.276040634,0.014512423,0.027279587,2.150949146,2923,1.56416221,Upregulated
APOA2,1.285571103,3.013385279,7.99590372,0.01085755,0.02126604,2.149877741,2924,1.672313368,Upregulated
CNTNAP3,1.248613521,7.005013901,8.333052941,0.009546639,0.019029046,2.148343184,2925,1.720582989,Upregulated
FCGR3B,1.100215762,12.27107572,10.06383756,0.00508154,0.011166766,2.147701044,2926,1.9520726,Upregulated
GNG11,1.246822096,4.994051337,8.336545582,0.009534036,0.019006899,2.145891448,2927,1.721088722,Upregulated
MS4A3,1.369375916,4.224841611,7.263358068,0.014461295,0.027199532,2.143673867,2928,1.565438564,Upregulated
TENM1,1.215931358,6.737144763,8.638136751,0.008512377,0.017270133,2.143327444,2929,1.762704309,Upregulated
CSF1,1.33828788,4.339172215,7.46992239,0.013324388,0.025383486,2.135169699,2931,1.59544873,Upregulated
RAB19,1.091186811,-0.044916174,10.08666507,0.005062689,0.011134944,2.131428237,2932,1.953311949,Upregulated
RUFY4,1.213606417,2.793156091,8.588047504,0.008673861,0.017564189,2.130330597,2933,1.755371896,Upregulated
SEZ6,1.004300845,0.53558817,11.35043916,0.003278719,0.007747296,2.119928288,2934,2.11084985,Upregulated
GAPT,1.172142876,7.31803583,8.968094564,0.007532792,0.015570377,2.118883695,2935,1.807700868,Upregulated
NLRC4,1.123536229,5.738080979,9.544938917,0.006108869,0.01303759,2.117644104,2936,1.884802687,Upregulated
TIGD4,1.138392235,-0.87396534,9.258675738,0.00686703,0.014429381,2.095498125,2942,1.8407523,Upregulated
KREMEN1,1.211639094,6.422475886,8.351830049,0.009479063,0.018936822,2.087282075,2944,1.722692908,Upregulated
TSPAN9,1.067032359,2.800942969,10.00517739,0.005187848,0.011361181,2.074926058,2947,1.944576507,Upregulated
ALPL,1.201464092,7.874738461,8.349166489,0.009488615,0.018948967,2.069419115,2949,1.722414452,Upregulated
TKTL2,1.45504298,-0.101715876,6.242698834,0.022020232,0.038804225,2.05324169,2954,1.411120989,Upregulated
OLFML2B,1.11453711,-0.634760375,9.250658926,0.006860656,0.014419715,2.051911112,2955,1.841043331,Upregulated
HIF1A,1.009211283,8.986023171,10.70332081,0.004071644,0.009315495,2.049500285,2956,2.030794066,Upregulated
ZNF443,1.041428174,2.340606309,10.07504308,0.005062411,0.011134944,2.034234096,2957,1.953311949,Upregulated
RBPMS2,1.523965607,-0.823886673,5.738451009,0.027412251,0.046686231,2.028110474,2962,1.330811184,Upregulated
PML,1.028375116,5.699653809,10.18239212,0.004874909,0.010781505,2.023143553,2963,1.967320603,Upregulated
CCDC80,1.211519917,-1.362164442,7.994864331,0.011033386,0.021577265,2.018396553,2966,1.666003608,Upregulated
COL4A1,1.532792201,-1.02449687,5.651852134,0.028486989,0.048276674,2.017557141,2967,1.316262661,Upregulated
AHR,1.111633089,7.511957814,8.943255293,0.007601966,0.01569299,2.00571326,2968,1.804294312,Upregulated
PHACTR3,1.118304402,-1.236337926,8.91261862,0.007828171,0.016092153,2.005551274,2969,1.793385835,Upregulated
LOXL4,1.033889049,1.435137978,9.934844383,0.005319999,0.01160073,2.001107438,2972,1.935514686,Upregulated
PAM,1.050421391,5.391292654,9.637732606,0.005909252,0.012678096,1.9925926,2976,1.896945947,Upregulated
SLC25A18,1.110379498,-1.196454647,8.909459084,0.007833558,0.016100629,1.991084958,2977,1.79315717,Upregulated
FAM20A,1.179871541,3.513843408,8.056216754,0.010608724,0.020839559,1.983495592,2978,1.681111479,Upregulated
NFKBIZ,1.075009168,9.106452108,9.201043985,0.00691727,0.014517151,1.975994346,2980,1.8381186,Upregulated
STIL,1.042545086,1.503021562,9.619759765,0.005949716,0.012746961,1.975198993,2981,1.894593355,Upregulated
PLVAP,1.476748375,-0.395297316,5.776937937,0.026882439,0.045985685,1.974969818,2983,1.337377343,Upregulated
CLEC18A,1.18657143,1.452718943,7.866532166,0.011416243,0.022220247,1.961700546,2984,1.65325112,Upregulated
CTSL,1.084496901,3.375758643,8.797042083,0.008024215,0.016428878,1.935167698,2987,1.784392096,Upregulated
WASF3,1.13567548,0.690726691,8.212847162,0.010002691,0.019801753,1.934391918,2988,1.703296366,Upregulated
CTRC,1.094141741,-0.006724646,8.655445182,0.008485348,0.017226271,1.929856744,2989,1.76380872,Upregulated
LTBP1,1.13652607,3.653107616,8.085108323,0.01049191,0.020641921,1.915330436,2995,1.685249892,Upregulated
TDRP,1.192622376,1.529719636,7.504464748,0.013148045,0.025081303,1.908970899,2997,1.60064991,Upregulated
PDE6H,1.26970159,-1.294094574,6.811814111,0.017560447,0.032085848,1.896536094,2999,1.493686477,Upregulated
ITGA2B,1.151800245,5.480558309,7.791321116,0.011749832,0.022799864,1.891334029,3001,1.642067744,Upregulated
LIPN,1.155010864,4.911808953,7.644886921,0.012439674,0.023923461,1.872475876,3002,1.621175986,Upregulated
LIPH,1.123699974,-0.611598,7.968550973,0.011055893,0.021611327,1.871318433,3004,1.66531857,Upregulated
CMTM2,1.094347951,7.183679737,8.19929734,0.010043947,0.019874428,1.862257774,3005,1.70170536,Upregulated
SERPINB2,1.099369889,1.990876742,8.128078245,0.010322403,0.020349287,1.859530092,3006,1.691450813,Upregulated
KATNBL1,1.103635503,6.497014774,8.013880849,0.010782124,0.021141062,1.848449534,3007,1.674873207,Upregulated
STEAP4,1.109494072,9.032692991,7.938310988,0.011100294,0.021688137,1.845951563,3008,1.663777762,Upregulated
MYCT1,1.11075708,1.338211958,7.920709349,0.011180282,0.021807628,1.845402455,3009,1.661391576,Upregulated
CHRFAM7A,1.0886533,0.446545484,8.108216953,0.010414164,0.020501628,1.837877177,3011,1.688211645,Upregulated
IRF7,1.264504909,3.880666962,6.391920613,0.0206254,0.036640213,1.815882171,3018,1.43604201,Upregulated
PPM1E,1.008973256,-0.48372877,8.826310677,0.007994513,0.01637903,1.801735468,3021,1.785711818,Upregulated
ARHGEF37,1.212988186,-1.298347958,6.504005637,0.019917024,0.03557529,1.757439816,3026,1.448851552,Upregulated
CKLF,1.028147824,2.215718824,8.2335557,0.00991519,0.019659082,1.75446925,3027,1.706436769,Upregulated
RS1,1.127319514,-1.697975023,7.214955825,0.014902711,0.027922583,1.751904597,3028,1.554044416,Upregulated
APOL1,1.081514279,6.933533406,7.602155355,0.012649463,0.024242742,1.747097907,3029,1.615418252,Upregulated
MARCO,1.172772275,2.789359029,6.71493543,0.018048688,0.032795415,1.740613206,3030,1.484186865,Upregulated
GBP5,1.243080769,10.13191749,6.141195085,0.022913745,0.040084893,1.736607786,3031,1.397019268,Upregulated
ATP2C2,1.078761992,1.984775665,7.557726036,0.012873902,0.024617328,1.735468158,3033,1.608759087,Upregulated
KCNH7,1.231690377,3.783820779,6.19598397,0.022390432,0.039342305,1.730697655,3035,1.405140194,Upregulated
BNIPL,1.019475986,2.245220238,8.036934914,0.010688461,0.020986483,1.710742214,3036,1.678060334,Upregulated
PF4,1.0414404,4.584754879,7.753494687,0.011923827,0.023091766,1.704361848,3038,1.636542857,Upregulated
FUT7,1.090999019,2.156647295,7.150695298,0.015128687,0.028262845,1.689721964,3040,1.548784128,Upregulated
MGP,1.02557487,0.735517681,7.709260759,0.012141285,0.023450905,1.671523349,3041,1.629840392,Upregulated
ACVRL1,1.153828888,0.251873374,6.451351319,0.020150184,0.035906169,1.66708767,3042,1.444830934,Upregulated
NFE2,1.143885064,7.69283685,6.482121361,0.019865801,0.035513675,1.658180811,3046,1.44960439,Upregulated
SUCNR1,1.045613188,-0.226890421,7.403001777,0.01373075,0.02602917,1.656815592,3047,1.584539686,Upregulated
RAB39A,1.042619821,1.935940942,7.398504207,0.013707813,0.025993425,1.652694721,3049,1.585136488,Upregulated
NAV3,1.05932875,1.749888647,7.148489492,0.01514323,0.028281719,1.640364415,3051,1.54849419,Upregulated
FAM177B,1.234706059,2.012448395,5.59643751,0.02895214,0.048967248,1.61758137,3053,1.3100943,Upregulated
SLC22A16,1.015309117,1.146221795,7.429404606,0.013545189,0.025721543,1.614039928,3054,1.589702979,Upregulated
F3,1.174044668,-1.062866651,6.005503264,0.024493549,0.042348442,1.612154185,3056,1.373162563,Upregulated
CYP1B1,1.076308286,5.933947695,6.404598974,0.020516401,0.036466923,1.547839893,3064,1.43810088,Upregulated
PROK2,1.03084816,8.262170167,6.62230076,0.018747637,0.033832858,1.516028511,3066,1.470661315,Upregulated
GPT2,1.014445696,0.926283479,6.763508911,0.017701906,0.032284121,1.512549725,3067,1.491011033,Upregulated
SPAG4,1.037024398,1.009403788,6.414436648,0.020441582,0.03634915,1.492802574,3069,1.439505741,Upregulated
PADI2,1.054295776,8.689382603,5.990971315,0.024422091,0.042236358,1.448932959,3072,1.374313538,Upregulated
CDHR4,1.005109429,-1.563814372,6.174525195,0.022851067,0.039980736,1.405292963,3075,1.398149219,Upregulated
ATP9A,1.004880511,3.690616203,5.60289995,0.028868075,0.04884123,1.317612796,3077,1.311213404,Upregulated
