Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
SH2D4B,1.120215206,-0.245552452,10.33991544,0.002102301,0.00510165,2.567857362,3278,2.292289329,Upregulated
ASAP2,1.021926741,1.722593892,11.6416537,0.001154724,0.003088467,2.565298774,3280,2.510257018,Upregulated
TNFAIP6,1.238679,6.982051543,9.030613796,0.003855635,0.008572622,2.560208694,3282,2.066886331,Upregulated
CYP4F8,1.127227305,-1.548540418,10.07260186,0.002253861,0.005404109,2.555735302,3284,2.267275899,Upregulated
CNTF,1.224899088,-1.218245525,9.082955436,0.003695196,0.008268792,2.550923311,3285,2.082557932,Upregulated
SAPCD2,1.103212015,1.8727492,10.43721315,0.001998142,0.004892205,2.548966268,3286,2.310495383,Upregulated
TEDC2,1.482566573,-1.071665719,7.022371117,0.010144069,0.019595185,2.53200225,3290,1.707850626,Upregulated
RICTOR,1.069319297,7.215767021,10.77566106,0.001708554,0.004287026,2.531981104,3291,2.367843833,Upregulated
ABHD3,1.005114434,7.196285228,11.69071328,0.001127847,0.003026562,2.531933919,3292,2.519050402,Upregulated
F2R,1.002170995,3.727151443,11.70971768,0.001118337,0.003004438,2.527712509,3293,2.522236747,Upregulated
CKS2,1.030031092,3.473492403,11.29157283,0.001350775,0.003520711,2.527047,3296,2.45336963,Upregulated
INSYN2B,1.222847113,0.358552042,8.997199211,0.003935166,0.008723595,2.518214588,3298,2.05930452,Upregulated
ADCY6,1.147203906,-0.090799077,9.768836932,0.002739906,0.006393115,2.517295199,3300,2.194287507,Upregulated
OR2B6,1.37459338,1.166969372,7.712367102,0.007297089,0.014808217,2.514814765,3302,1.829497218,Upregulated
ETV5,1.007097733,-0.290141001,11.44947903,0.001268358,0.003337019,2.494219833,3304,2.476641294,Upregulated
MRC1,1.476492456,1.419104259,6.932593167,0.010731871,0.020580008,2.490184929,3305,1.686554454,Upregulated
ANO2,1.1493175,-0.996649291,9.571206769,0.002965196,0.006843495,2.487952894,3306,2.164722015,Upregulated
IQGAP2,1.021391105,7.513985592,11.18102813,0.001420114,0.003675893,2.486716717,3307,2.434637138,Upregulated
CD177,1.680226389,9.161187385,5.827376594,0.018810257,0.033460478,2.479120042,3308,1.475467865,Upregulated
P2RY1,1.249154188,2.436697753,8.554734185,0.004841726,0.010411025,2.476456285,3310,1.98250649,Upregulated
NCR1,1.009671485,2.13952702,11.1811611,0.001421108,0.003677796,2.457956699,3311,2.434412316,Upregulated
TMSB15A,1.2395829,-1.342309629,8.46946912,0.004914546,0.010546922,2.450499519,3313,1.976874253,Upregulated
SERPINE1,1.123961435,1.20036674,9.670059862,0.002857587,0.0066254,2.448873593,3314,2.178787916,Upregulated
LRRN2,1.208724701,0.804554475,8.778864076,0.004360046,0.009527656,2.442849461,3316,2.021013932,Upregulated
CDK5RAP2,1.267610334,7.437887864,8.248529791,0.005610204,0.011833154,2.442557691,3317,1.926899478,Upregulated
GUCY1B1,1.010494186,3.451422476,11.04435383,0.001511383,0.003872054,2.437371185,3319,2.412058593,Upregulated
IHO1,1.052531451,-0.739222559,10.45657552,0.001982091,0.004856742,2.4351946,3321,2.313654949,Upregulated
LOC105378947,1.178692824,-1.737602056,8.881600686,0.003901724,0.008660234,2.431019015,3323,2.062470362,Upregulated
SFXN1,1.060218314,4.91991474,10.30939891,0.002117443,0.005130533,2.42772764,3324,2.289837487,Upregulated
XCR1,1.291987769,0.774676187,7.976565113,0.006419182,0.013287754,2.424477602,3326,1.876548417,Upregulated
ANK1,1.241053538,3.43810149,8.379414064,0.005266773,0.011199947,2.421027422,3327,1.950784031,Upregulated
ZNF93,1.036698449,3.031970193,10.57473937,0.001873928,0.00463828,2.419284095,3329,2.333643016,Upregulated
FSIP1,1.818954321,2.636372596,5.090508704,0.027675251,0.046848999,2.417935412,3330,1.329299688,Upregulated
XIRP2,1.294935933,-0.824908427,7.895822964,0.006645546,0.013655837,2.414643324,3332,1.86468169,Upregulated
ANGPT1,1.272553698,1.593268928,8.078750691,0.006098083,0.012722864,2.412017529,3334,1.895415128,Upregulated
