Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category,-log10(P)
SLC35F3,-2.097217045,-1.1586228509999998,33.39931395,3.39e-07,1.1979661764705881e-06,12.418787009438612,484,5.360439114,Downregulated,5.921555443699254
TACSTD2,3.0793220289999996,2.492387147,18.88786225,5.9999999999999995e-05,9.289948453608247e-05,12.415785452810553,485,3.565866288,Upregulated,4.031986695734626
RPL19,-1.119619002,9.626527764,95.01050463,1.29e-13,8.378027027027027e-12,12.401860971282655,486,10.34538414,Downregulated,11.076858242963846
FBXO39,3.3572791110000004,0.47286705,16.56274391,0.000147435,0.00020455329387990758,12.385652350378413,487,3.2432840339999998,Upregulated,3.689193522753971
INHBB,3.061434682,2.08966451,18.97597851,5.8099999999999996e-05,9.03067917205692e-05,12.381297789473068,488,3.5776840930000002,Upregulated,4.044279586388075
HLA-DPB1,-1.481535115,7.230820256,57.22908186,4.31e-10,4.464193965517242e-09,12.371198881699353,489,7.674658609,Downregulated,8.350256943926269
SOCS3,2.043159129,6.831097622000001,34.62348098,2.4199999999999997e-07,9.029906832298135e-07,12.349500906642728,490,5.478267157,Upregulated,6.04431673057548
NT5E,-1.7797926780000002,2.978107095,42.73877633,2.1e-08,1.1521232876712329e-07,12.349093356126335,491,6.329605354,Downregulated,6.93850104496628
PLLP,-1.7694255,-1.416512059,42.58776776,1.8999999999999998e-08,1.0568749999999999e-07,12.343470485425513,492,6.364020765,Downregulated,6.975976375058183
HK3,1.956435836,8.417843805,36.96591357,1.1699999999999999e-07,4.915227272727272e-07,12.342090163453149,493,5.729402400000001,Upregulated,6.3084563962429625
IGFBP2,3.2269811410000004,1.656388282,17.488373499999998,0.000104525,0.00015049345416417016,12.335078583214505,494,3.3684250939999996,Upregulated,3.8224823896528943
SHROOM4,2.33128697,1.023309848,28.23538327,2e-06,5.118210862619808e-06,12.33456386029322,495,4.754092039,Upregulated,5.2908818257982295
SAMD15,2.23846504,-0.428337921,29.85858976,1.12e-06,3.1850414201183435e-06,12.304584712195508,496,4.956484802,Upregulated,5.4968849154756105
PADI4,1.976283288,8.114063311,36.19046314,1.48e-07,5.947224080267559e-07,12.303718600882114,497,5.6508207189999995,Upregulated,6.225685697789554
FAM111B,1.961944973,3.129335188,36.60090931,1.31e-07,5.381076923076923e-07,12.299689657398867,498,5.689800665,Upregulated,6.269130799622516
ZNF662,-1.692237297,-0.09678423,46.21231764,8.49e-09,5.4259228723404256e-08,12.294994729138951,499,6.632873186,Downregulated,7.265526383879808
SELP,2.141931419,5.056915291,31.95645897,5.71e-07,1.839293565683646e-06,12.284724111555665,500,5.181684811,Upregulated,5.735348948422921
MTARC1,1.8480486669999998,6.8060650670000005,39.96271209,4.7300000000000007e-08,2.2641812749003987e-07,12.280447509291815,501,6.045116429,Upregulated,6.645088805603308
CENPI,1.7114785780000001,1.475345579,45.05291999,1.1000000000000001e-08,6.691898734177215e-08,12.278918578703907,502,6.550510816,Upregulated,7.174450639664335
VSIG4,3.5883078,5.066958105,14.95262295,0.00029219999999999995,0.0003809856755290287,12.26875217022542,503,2.995802774,Upregulated,3.419091352816896
LOC102724334,1.727896261,1.875666013,44.2871338,1.35e-08,7.99027093596059e-08,12.263637436940924,504,6.478965531,Upregulated,7.097438494278288
CD38,1.7945001409999999,6.3336978770000005,41.65805659,2.8700000000000002e-08,1.4863383620689655e-07,12.25263577344039,505,6.222603972000001,Upregulated,6.827882313016988
H4C5,2.25355848,-0.640848645,29.291355699999997,1.32e-06,3.6585467128027685e-06,12.251901997396475,506,4.8977798660000005,Upregulated,5.43669139546646
UGT3A2,2.8885505069999997,-1.6935241980000002,19.57572071,3.4399999999999996e-05,5.736516308119361e-05,12.251358798199995,507,3.761271022,Upregulated,4.241351767438559
IFITM3,2.325571463,10.20141883,27.976681199999998,2.16e-06,5.457917981072555e-06,12.239419807671139,508,4.727097715,Upregulated,5.262972994982583
FOXQ1,3.96713371,-1.887866984,12.85835503,0.0006802010000000001,0.0008255166681818182,12.2317608310488,509,2.683805385,Upregulated,3.0832741533808297
COL7A1,2.093195545,1.9227445509999999,32.85093681,4.29e-07,1.4438193277310925e-06,12.22528168047185,510,5.279212541000001,Upregulated,5.84048714878755
AZU1,3.59748448,5.399560526,14.77771482,0.000314312,0.0004078249114470843,12.193768076919202,511,2.967871935,Upregulated,3.3895262494417215
H2BC4,1.896008301,4.103797548,37.99676635,8.529999999999999e-08,3.740436131386861e-07,12.185792777521003,512,5.840739301,Upregulated,6.427077756512946
NSG2,2.659769715,-0.27997455600000004,22.6432708,1.3800000000000002e-05,2.625605700712589e-05,12.183794629578454,513,4.079817615,Upregulated,4.580770493350194
FFAR3,2.5999011690000002,1.847497254,23.49644187,1.06e-05,2.09128078817734e-05,12.166465407466028,514,4.177868078,Upregulated,4.679587652228186
BMP6,1.9311562569999998,5.390124296000001,36.88449743,1.2e-07,5.023693379790941e-07,12.164308605909833,515,5.720442176000001,Upregulated,6.298976875546448
MAP2K6,1.592933326,6.096483975,49.63253243,3.08e-09,2.3128875e-08,12.163392754825521,516,6.992212169,Upregulated,7.635845491015561
GYG1,1.735466827,7.2910308939999995,43.35153964,1.76e-08,9.858461538461539e-08,12.159011809995778,517,6.392717383,Upregulated,7.006190853566674
CMTM1,1.70668536,2.655008775,44.43954026,1.29e-08,7.711119402985074e-08,12.139452552999668,518,6.495550908999999,Upregulated,7.112882571981321
GAS6,1.859647179,3.931534112,38.71130928,6.87e-08,3.1089661016949155e-07,12.101438322850587,519,5.916264472000001,Upregulated,6.507384013218019
NEIL3,2.143925609,0.859283337,31.17539388,7.49e-07,2.3015946291560104e-06,12.087390762496195,520,5.091179156,Upregulated,5.637971164556482
DPEP1,2.9532192189999997,-1.8246472630000001,18.58350651,5.11e-05,8.11052179656539e-05,12.081475720309767,521,3.62113959,Upregulated,4.0909512042254415
H2BC12L,1.707238169,1.889459685,44.08121643,1.4299999999999999e-08,8.401687041564792e-08,12.079791580608415,522,6.459573461000001,Upregulated,7.07563349973838
RPS7,-1.129732341,7.936761325,88.91896696,4.1e-13,2.0400979591836734e-11,12.077232977698332,523,9.964312216,Downregulated,10.690348978597871
DMC1,2.1054647280000003,-0.290178622,31.96339688,5.72e-07,1.8400481927710842e-06,12.075199833126465,524,5.1815304939999995,Upregulated,5.735170802218475
RGS16,2.096479708,1.240618552,32.10697531,5.5e-07,1.7811994609164424e-06,12.053264463861588,525,5.194647898,Upregulated,5.749287444980883
RPS10-NUDT3,-1.147575946,7.16556911,84.95129319,8.95e-13,3.468846774193549e-11,12.003431959777894,526,9.736494406,Downregulated,10.459814883378442
KIT,-1.694419361,1.4741046580000001,44.08155304,1.44e-08,8.4192700729927e-08,11.98755196089204,527,6.459709219,Downregulated,7.07472555897692
LCN2,3.5219676239999997,8.281896259,14.82895397,0.00030764,0.0003998155327203894,11.968140251090398,528,2.975943197,Upregulated,3.3981403376723374
APLP1,2.440501928,-2.207757113,23.72561308,5.94e-06,1.29762e-05,11.926372873356689,529,4.375007044,Upregulated,4.886852469373132
BTBD19,2.484406749,1.728706259,24.37735884,7.69e-06,1.5943977566867986e-05,11.918701199195116,530,4.289931627,Upregulated,4.797403325358265
FBLN2,-1.689538171,0.25551090600000004,43.98003857,1.54e-08,8.832028639618138e-08,11.917900094101013,531,6.4384998079999995,Downregulated,7.053939531325932
SAPCD2,1.957973631,2.527074352,34.94941614,2.19e-07,8.300583596214511e-07,11.90622495981685,532,5.514127009,Upregulated,6.080891372237715
IL18R1,2.737046033,7.565945837,21.03290619,2.62e-05,4.522887931034483e-05,11.89132687615725,533,3.857451445,Upregulated,4.344584173150897
CEACAM5,3.17054805,-2.056931166,16.49487829,0.000126463,0.00017833954753521125,11.885599420061881,534,3.299235743,Upregulated,3.7487523395401254
WASF1,1.8671251359999999,2.889644155,37.33640126,1.04e-07,4.45475935828877e-07,11.858439888132345,535,5.766544819,Upregulated,6.351175751153481
EDNRB,2.45857158,-0.216693092,24.48953079,7.22e-06,1.513931937172775e-05,11.850053544687794,536,4.3123165960000005,Upregulated,4.819893649257832
MMP2,3.213832891,-0.156874781,16.44138079,0.000149288,0.00020664692626728108,11.842238396840223,537,3.238741909,Upregulated,3.6847710501697715
CCDC194,3.024443742,0.09217392699999999,18.01580162,8.190000000000001e-05,0.00012163516687268235,11.840518338089204,538,3.4554669789999997,Upregulated,3.9149408447119347
GP6,2.182297429,3.408234348,29.29803964,1.38e-06,3.7942105263157894e-06,11.82996937808047,539,4.882409909,Upregulated,5.420878575429266
SH2D1A,-1.6328492140000002,4.898945488,45.63582075,9.21e-09,5.808826771653543e-08,11.815152527281365,540,6.60574717,Downregulated,7.23591157467487
PLXDC1,-1.778969649,2.024847952,39.78051857,5e-08,2.3745059288537548e-07,11.784654115508049,541,6.024215292999999,Downregulated,6.62442674169988
ANO2,2.495193617,-0.580682673,23.6548694,9.38e-06,1.898916596461668e-05,11.78104196540526,542,4.2182801130000005,Upregulated,4.721494109771626
RIPOR3,2.841020478,2.7433705839999996,19.6554812,4.45e-05,7.196063257065949e-05,11.770078021933614,543,3.669206209,Upregulated,4.142905027639725
PRSS50,3.473726905,-0.350597315,14.52029761,0.000319674,0.00041433474757281554,11.750397603809866,544,2.961354212,Upregulated,3.382648643707893
EEF1B2,-1.2142327990000001,7.684645669,73.71856546,9.269999999999999e-12,2.1836970873786408e-10,11.730469459017762,545,8.969659729,Downregulated,9.660807605163168
SLC7A11,1.5864460759999999,1.870272582,47.13915193,6.1e-09,4.060470914127424e-08,11.72609496007236,546,6.754427455,Upregulated,7.39142359609099
ARMC12,2.77539771,1.7108695459999999,20.16070235,3.68e-05,6.111292328956462e-05,11.695156660076856,547,3.736048556,Upregulated,4.21386694164162
TCN1,2.926750307,5.96834111,18.6287675,6.620000000000001e-05,0.0001013885277246654,11.689473457011543,548,3.5295075110000003,Upregulated,3.9940111833433365
RPL31,-1.130547832,8.334388252,83.24042429,1.26e-12,4.695092307692308e-11,11.67670033116796,549,9.603114594,Downregulated,10.328355864883
ADAT2,-1.195056278,3.043074401,75.29807404,6.6e-12,1.7621999999999999e-10,11.65651297220243,550,9.053169448,Downregulated,9.753944803093557
SLCO2B1,2.664572848,-1.138517239,20.83089864,2.42e-05,4.2231372549019604e-05,11.655813682579927,551,3.886381132,Upregulated,4.374364803472592
ADAM9,1.5167770109999998,5.775213595,50.10651773,2.7100000000000004e-09,2.100687096774194e-08,11.645265776019654,552,7.030022623,Upregulated,7.677638632155967
RPL15,-1.027385223,9.11541888,99.16743118,6.02e-14,4.666470967741935e-12,11.641313706647189,553,10.60772022,Downregulated,11.331011431772549
TEF,-1.359276285,2.8821171889999997,59.77361564,2.3e-10,2.736089108910891e-09,11.639305799879919,554,7.874836367,Downregulated,8.56286976262513
TNFRSF13B,2.191414557,3.333995485,28.331624600000005,1.91e-06,4.935193548387097e-06,11.62917044870567,555,4.769238138,Upregulated,5.306695810502307
FGF13,2.840548105,2.1168160990000002,19.2859264,5.14e-05,8.152752475247526e-05,11.614136944811419,556,3.6188464560000004,Upregulated,4.088695743039148
OPRL1,1.428306399,4.697326148999999,54.87710245,7.8e-10,7.467490039840637e-09,11.607596648084746,557,7.461741872,Upregulated,8.126825347986658
RLN3,3.421061651,0.076504618,14.61025204,0.000321879,0.00041651870597738294,11.564438742582984,558,2.9589899980000003,Upregulated,3.38036548952651
H2BC11,1.861152067,2.3411062719999998,36.0597666,1.55e-07,6.197420965058236e-07,11.553639334486451,559,5.635853129,Upregulated,6.207789003028548
OVGP1,-1.320664405,0.7256795509999999,61.99665089,1.3899999999999999e-10,1.7957903225806451e-09,11.550193288861346,560,8.055895663,Downregulated,8.745744373159921
PPP1R17,-2.3035923119999997,-1.6189337030000002,25.22307016,4.31e-06,9.798420056764427e-06,11.538334406803001,561,4.490855342,Downregulated,5.008843946342795
OLFM4,4.020182954,7.876146625,11.73855314,0.001160605,0.0013492664804063861,11.537532179902552,562,2.4880847040000003,Upregulated,2.869902268607687
TG,1.93446857,1.6874990890000001,33.94793925,3.02e-07,1.0929307228915661e-06,11.532155181733176,563,5.401408889,Upregulated,5.961407365606966
PTX3,2.242662831,3.281532061,27.00247437,3.02e-06,7.25706e-06,11.52558092686306,564,4.614196812,Upregulated,5.139239286238949
MCM4,1.6405966369999998,5.336515021,43.45520679,1.71e-08,9.645845070422536e-08,11.509867739534043,565,6.40349113,Upregulated,7.015659717906665
EAF2,1.626288538,4.177064985,44.00585716,1.46e-08,8.494866828087167e-08,11.499231616180854,566,6.455981537,Upregulated,7.070843425068063
ALPL,2.4391789580000003,9.323609204,23.71302531,9.72e-06,1.9578507963118187e-05,11.484192148673833,567,4.205391091,Upregulated,4.708220407940167
RPL11,-1.051767211,9.395340172000001,92.43420539,2.09e-13,1.2249439024390243e-11,11.476761590876759,568,10.18548877,Downregulated,10.911883799804782
WNT5B,1.857603467,1.3918675619999998,35.66498012,1.7600000000000001e-07,6.865714285714286e-07,11.448993962750333,569,5.592084021000001,Upregulated,6.1633142735463755
CARD6,1.4230851740000001,5.910404731,53.71542614,1.0499999999999999e-09,9.41473880597015e-09,11.421954446326408,570,7.3669786020000005,Upregulated,8.02619172415495
DNAH17,2.045300574,4.925296631,30.65273803,8.76e-07,2.618194029850746e-06,11.416864064801366,571,5.039184199,Upregulated,5.581998171776471
LTF,3.3854034389999996,10.14151345,14.65803176,0.000330434,0.00042667001719505645,11.40849770797726,572,2.9492481610000003,Upregulated,3.3699078746570805
SIPA1L2,1.909295196,6.264116669,33.90988541,3.0399999999999997e-07,1.0968648648648647e-06,11.37910700687039,573,5.400258825,Upregulated,5.959846874757647
UBE2S,1.4728481359999999,3.7080651660000004,50.55406004,2.41e-09,1.8987639344262296e-08,11.372639632966889,574,7.072276893,Upregulated,7.721529025968017
TLR5,1.8593946,6.66138617,35.22177897,2.01e-07,7.666714285714287e-07,11.370924483943666,575,5.546177492000001,Upregulated,6.1153907212291925
PIF1,1.600718221,1.27355265,44.292880100000005,1.3600000000000001e-08,8.02968058968059e-08,11.357578762785622,576,6.47773836,Upregulated,7.095301730051102
PLOD2,2.296233836,1.588901215,25.47197604,5.2e-06,1.1537950138504155e-05,11.338507253743652,577,4.423437323,Upregulated,4.937871342186621
RPL10A,-1.133816832,8.54746753,78.39451928,3.4200000000000004e-12,1.0146000000000002e-10,11.331031104065655,578,9.287091379,Downregulated,9.993705142018614
FAM110C,-1.516363449,-0.831473225,47.76424741,5.6700000000000005e-09,3.82725e-08,11.247039305470416,579,6.780234592,Downregulated,7.417113168276068
PCP4L1,1.929210263,0.39757803399999997,32.77285487,4.48e-07,1.4951999999999999e-06,11.238229917936303,580,5.265144881,Upregulated,5.825300711629224
RPL4,-1.097872866,10.15757372,81.64723285,1.74e-12,5.973171428571429e-11,11.224427141022485,581,9.503662101,Downregulated,10.223795020927756
PLIN4,2.334582868,5.34729719,24.428720499999997,7.51e-06,1.559769230769231e-05,11.222198957069935,582,4.299128893,Upregulated,4.806939651143681
PRRT4,3.024762012,2.248357675,16.64617906,0.000146207,0.00020308405838150292,11.168401874357173,583,3.245976539,Upregulated,3.692324166347396
ARHGAP11A,1.463190566,3.764135942,49.53484979,3.16e-09,2.3509226006191948e-08,11.16233210420977,584,6.983645291,Upregulated,7.628761668908799
SPEF2,-1.502819321,1.672731389,47.25148606,5.920000000000001e-09,3.973675977653632e-08,11.122076575815766,585,6.76396625,Downregulated,7.400807549117054
RPL35A,-1.07331338,7.824093404,83.21250269,1.27e-12,4.660363636363636e-11,11.089023259933215,586,9.604581037,Downregulated,10.3315801950901
ASPH,1.975755471,6.371870472,30.87083411,8.15e-07,2.460358040201005e-06,11.082015772297122,587,5.0635469319999995,Upregulated,5.609001688193793
KLF14,3.3741384689999996,-1.653272005,13.71310934,0.00042219800000000004,0.000532847580882353,11.044894747308131,588,2.8591887239999996,Upregulated,3.273397001570457
GPR42,2.561744661,0.7732505140000001,20.82194087,2.8699999999999996e-05,4.915616535994297e-05,11.037077064776629,589,3.8249960560000003,Upregulated,4.308422003490468
SMTNL1,2.7864381380000003,3.936631179,18.40557344,7.23e-05,0.0001094750472589792,11.036203342759382,590,3.497930067,Upregulated,3.960684858656417
H4C11,1.59367616,-0.575017321,42.75502839,2.19e-08,1.1906266968325793e-07,11.034971326801468,591,6.31368748,Upregulated,6.924224383705074
C3AR1,2.0035978969999997,7.473786426,29.83260499,1.15e-06,3.258785377358491e-06,10.99362994242262,592,4.9462938780000005,Upregulated,5.486944241099202
SUCNR1,2.18406335,2.639726063,26.14794756,4.08e-06,9.355190839694656e-06,10.983539593493122,593,4.509791754,Upregulated,5.028947348753928
CLEC5A,1.87987442,4.605277982,32.85336436,4.2700000000000005e-07,1.4411250000000001e-06,10.980907343632396,594,5.280798344,Upregulated,5.841298347807933
TENM4,-2.203383319,-1.8940656409999999,24.66378718,4.62e-06,1.0395e-05,10.979845786302436,595,4.466871891,Downregulated,4.983175506332512
GPRIN1,1.6282980319999998,1.284770439,40.80792055,3.72e-08,1.8393333333333335e-07,10.967140148081855,596,6.1333628970000005,Upregulated,6.735339558576496
GPR27,1.6102364880000002,5.748324673,41.50307682,3e-08,1.5469957081545064e-07,10.966533138877596,597,6.206434314,Upregulated,6.810510891166437
CLEC1B,1.894855947,4.0878671010000005,32.30150419,5.1e-07,1.669659400544959e-06,10.947287906376978,598,5.221396885,Upregulated,5.777372113014234
UNC13B,1.812923696,1.968083814,34.50973929,2.52e-07,9.316246153846153e-07,10.933305977650914,599,5.465547742,Upregulated,6.030759045057412
RPS8,-1.125374478,8.513541166,74.39409075,8.01e-12,2.005003125e-10,10.913752208979224,600,9.000490006,Downregulated,9.697884946151431
SLC16A10,-1.7084044809999999,1.121722485,37.67012841,9.53e-08,4.096706618962433e-07,10.912544901780642,601,5.802573126,Downregulated,6.387565136444197
PRL,2.8583031169999997,-0.922817898,17.15571606,0.000106309,0.00015269607112970712,10.907776714761395,602,3.3626974960000005,Upregulated,3.8161721371979307
GABRR2,2.204139645,3.77158247,25.470153500000002,5.18e-06,1.1504195933456561e-05,10.886562508134212,603,4.42536072,Upregulated,4.939143730221417
PRC1,1.690213866,3.808647103,38.06542322,8.36e-08,3.686069724770642e-07,10.873883500637675,604,5.84769089,Upregulated,6.433436454033726
EXOC3L2,2.232685196,-0.449969694,24.89217776,6.26e-06,1.3552054054054054e-05,10.86870009110805,605,4.358184412,Upregulated,4.867994874772328
STMN3,-1.419302355,3.847152162,49.82674234,2.92e-09,2.2134889589905363e-08,10.864649730245755,606,7.0086675839999995,Downregulated,7.6549226399654335
IL24,-1.4471136409999998,3.653147282,48.29109166,4.43e-09,3.1588397626112754e-08,10.854035929547246,607,6.8635570370000005,Downregulated,7.500472403844369
AOC1,3.519978048,2.844135255,12.91888374,0.0006937610000000001,0.0008385853536217304,10.82904606499807,608,2.676797265,Upregulated,3.0764527270705497
C3orf70,2.571311863,-1.82474904,19.30709372,3.86e-05,6.370590659340659e-05,10.78876251112407,609,3.7185697419999997,Upregulated,4.195820299501364
NUDT11,-1.492403647,-1.06018222,45.78823073,9.41e-09,5.903976501305483e-08,10.788370132355764,610,6.599736952000001,Downregulated,7.228855379737466
GPR17,2.484602557,-1.4663804230000002,20.48671923,2.65e-05,4.56483870967742e-05,10.784602657753247,611,3.854550738,Upregulated,4.340574562868908
MYL9,2.59792325,6.623497477000001,19.64934183,4.45e-05,7.196063257065949e-05,10.762949293847134,612,3.6690175380000003,Upregulated,4.142905027639725
POLE2,1.4477134680000001,1.5206426309999999,47.43009832,5.6399999999999995e-09,3.8177239436619714e-08,10.73942150214507,613,6.7809808160000005,Upregulated,7.418195478267852
PGD,1.641989535,9.565250408999999,38.97294162,6.349999999999999e-08,2.934432692307692e-07,10.726256979299167,614,5.943022232000001,Upregulated,6.532475847538923
CDHR3,-1.536518857,-0.5201267829999999,43.4447136,1.88e-08,1.0481763341067286e-07,10.72423423503759,615,6.366481416,Downregulated,6.979565650093152
COQ10A,-1.173100032,2.1243806469999997,66.65596553,4.51e-11,7.257059999999999e-10,10.721241899142568,616,8.437714413,Downregulated,9.139239286238949
POU2AF1,1.802363261,7.070824777,33.75918839,3.19e-07,1.1407098214285714e-06,10.711129120671968,617,5.3833407520000005,Upregulated,5.942824819192744
UPB1,2.176455278,2.5760564009999998,25.2744397,5.55e-06,1.222424381301558e-05,10.692441600476768,618,4.399633484,Upregulated,4.912777996661766
PFKFB3,1.9357562769999999,7.716669615,30.07240901,1.06e-06,3.043225806451613e-06,10.678920492901888,619,4.974672658999999,Upregulated,5.516665821924589
LOXHD1,1.899839465,2.9276071110000004,30.96555103,7.9e-07,2.4090989847715734e-06,10.673574266286277,620,5.072551198999999,Upregulated,5.618145355395214
MACIR,2.550592656,5.258177425,19.89621526,4.05e-05,6.643105802047783e-05,10.655429415004747,621,3.701750218,Upregulated,4.177628830671559
ANKRD34B,2.555458345,3.161513243,19.82796744,4.16e-05,6.800326530612245e-05,10.649796585270387,622,3.692180755,Upregulated,4.167470233317533
RPL12,-1.128537492,8.906755636,70.54000581,1.87e-11,3.683286885245902e-10,10.646356876284697,623,8.733929414,Downregulated,9.43376445333435
IMMP2L,-1.289841258,0.774039576,56.30152304,5.58e-10,5.610351464435147e-09,10.64249302943809,624,7.581198836,Downregulated,8.251009931206658
IL23A,-1.317996462,1.472495357,54.20387009,9.35e-10,8.575591603053435e-09,10.631929388798257,625,7.406660378,Downregulated,8.066735909643327
STAB2,2.2795803830000003,-0.673275493,23.23154874,1.11e-05,2.1685609756097563e-05,10.631571643349643,626,4.15882102,Upregulated,4.66382836184884
TECPR2,1.567148421,7.264277135,41.1572145,3.32e-08,1.6690292887029287e-07,10.62140490665416,627,6.17329037,Upregulated,6.777536042104183
GCNT4,-1.82045687,3.136718821,32.7412526,4.42e-07,1.4792841225626742e-06,10.613169623969917,628,5.269900169,Downregulated,5.829948404089309
PLEKHH3,1.956265584,-0.130850936,29.36791674,1.37e-06,3.779690011481056e-06,10.607935847021736,629,4.883998391,Upregulated,5.422543817047356
CMTM5,2.2257448419999997,4.1848222360000005,24.13308674,8.35e-06,1.714961538461538e-05,10.607333721891226,630,4.259043171,Upregulated,4.76574561545866
EGFL7,2.21117131,2.345645565,24.24344271,8.04e-06,1.6598041237113404e-05,10.569273180506586,631,4.273207693,Upregulated,4.779943160761518
HRH2,1.720222084,8.557798904,35.45087568,1.87e-07,7.224453376205788e-07,10.564219273794734,632,5.571663706,Upregulated,6.14119500735042
TFPI,1.957419901,1.4726187990000001,28.91655721,1.58e-06,4.209246119733924e-06,10.522689447318278,633,4.83883092,Upregulated,5.375795679783619
DSC1,-1.9202676630000002,0.48275922299999996,29.80113086,1.19e-06,3.3642000000000003e-06,10.509851882789327,634,4.934234675,Downregulated,5.473118193517862
MYBL1,-1.7825224569999998,4.656267781,33.32340542,3.6700000000000004e-07,1.2799724238026127e-06,10.50404724165887,635,5.333619322,Downregulated,5.892799386851636
DBNDD1,-1.73683279,0.738825873,34.71057941,2.4e-07,8.969206842923794e-07,10.5030550732329,636,5.481762211,Downregulated,6.047245960408716
NXF3,3.796410813,0.106115616,11.05055999,0.0015027570000000002,0.0017146842692307694,10.50017314811688,637,2.393493983,Upregulated,2.765815836410874
MRFAP1L2,-1.120097723,3.591138522,69.77980279,2.2100000000000003e-11,4.2485040000000006e-10,10.497291481631628,638,8.671728601,Downregulated,9.371763968519046
ABCB9,1.922413568,2.16891878,29.6150835,1.24e-06,3.472867132867133e-06,10.495055137553988,639,4.921011863,Upregulated,5.45931183188257
C1QC,2.278146533,2.4854902119999998,22.87137632,1.32e-05,2.531492418196329e-05,10.47178159155859,640,4.094750426,Upregulated,4.5966233689844
LIPH,2.381166512,0.695988588,21.44301639,2.27e-05,4.002061628760088e-05,10.471694611005978,641,3.908728377,Upregulated,4.397716227837651
CLEC10A,-1.899095063,3.396394845,30.06445655,1.07e-06,3.0646126340882e-06,10.470896900710393,642,4.974440629,Downregulated,5.513624412339591
WDFY3,1.556374516,7.593247498999999,40.68359513,3.82e-08,1.8771901840490795e-07,10.468940303509898,643,6.124877253999999,Upregulated,6.726491725408011
KIF18A,1.5304287369999998,1.8001407669999998,41.75367733,2.8e-08,1.459522776572668e-07,10.46168811428393,644,6.229908973,Upregulated,6.835789123243529
HLA-DPA1,-1.406127417,7.971728577,47.52634137,5.4600000000000006e-09,3.706322033898306e-08,10.449012771985581,645,6.794846105,Downregulated,7.431056848517151
SEMA4A,1.531472537,8.311086526,41.60397934,2.9100000000000002e-08,1.5038129032258066e-07,10.448940310006392,646,6.216384400000001,Upregulated,6.8228061931001465
FAM151B,1.5394448019999998,2.1560338359999998,41.21605787,3.27e-08,1.6508004201680674e-07,10.440984838644999,647,6.178452684,Upregulated,6.782305429256307
QPCT,1.449700625,7.60286812,45.26145132,1.02e-08,6.333488372093023e-08,10.43546267442339,648,6.569846254,Upregulated,7.198357022453094
RECQL4,1.694055291,2.565086893,35.61884751,1.78e-07,6.932479740680713e-07,10.433875239647152,649,5.589974007,Upregulated,6.159111390920447
INHBA,3.0328438060000003,1.925698853,15.09270008,0.000276662,0.0003628923504366812,10.433656549233621,650,3.015644719,Upregulated,3.440222186382394
PLAAT2,2.372789614,1.415449952,21.42642267,2.2800000000000002e-05,4.016744868035191e-05,10.431081527408152,651,3.90801498,Upregulated,4.396125752516106
H3C12,2.448119314,-1.927466629,19.67120722,3.289999999999999e-05,5.524716981132075e-05,10.423333036354933,652,3.7772021860000002,Upregulated,4.257689965005902
CD8B,-1.7473400680000002,4.928387868,33.92135115,3.03e-07,1.0949007518796992e-06,10.41523932266274,653,5.401043855,Downregulated,5.9606252459969
TCN2,2.235792053,5.38653494,23.26558442,1.1400000000000001e-05,2.210992736077482e-05,10.408534682849554,654,4.150171992,Upregulated,4.65541268423569
UPP1,1.7678080569999999,6.204587386,33.23006573,3.7799999999999997e-07,1.3013381088825214e-06,10.40462851669242,655,5.32483686,Upregulated,5.885609851982036
VSIG1,-1.722465242,2.6726948680000002,34.50922884,2.52e-07,9.316246153846153e-07,10.387772837988503,656,5.465205015,Downregulated,6.030759045057412
AIF1L,2.817230579,-0.787499339,16.313489999999998,0.000153912,0.0002124356898334291,10.347047049349063,657,3.22811454,Upregulated,3.672772518684586
RPLP2,-1.1579228540000002,8.409895199,64.19910523,7.96e-11,1.1663341463414634e-09,10.343929818134523,658,8.243620757999999,Downregulated,8.933177009506128
ABCA1,1.814389031,7.038486566,31.57106937,6.47e-07,2.0296879895561358e-06,10.328537869221302,659,5.139879837,Upregulated,5.692570718160003
CSMD1,-2.146617012,-2.135236228,22.99684564,7.66e-06,1.5895492227979272e-05,10.301026908215652,660,4.291394986,Downregulated,4.7987260189549135
SLC2A5,2.148882505,4.029283582,24.33092745,7.78e-06,1.6116672413793102e-05,10.29900209028083,661,4.285811925,Upregulated,4.7927246214333294
CRIP2,-1.8323402880000002,1.310687876,30.87476527,8.19e-07,2.4693312421580926e-06,10.274702766617597,662,5.06142624,Downregulated,5.607420648831794
RAB13,1.891254365,3.514296403,29.36787566,1.35e-06,3.728793103448276e-06,10.266545172920335,663,4.890969923,Upregulated,5.428431713319712
DOC2B,2.8387995839999998,2.118795382,16.16009058,0.00017809,0.00024246474220963174,10.263258064551497,664,3.17509383,Upregulated,3.6153514050083424
TMEM38A,1.461572349,2.8889001060000004,43.50544675,1.6799999999999998e-08,9.52132075471698e-08,10.262142032374602,665,6.406546477999999,Upregulated,7.0213028040629695
DEFA1B,3.424614763,10.09400485,12.45074808,0.000848751,0.0010086788590504452,10.260991988817208,666,2.603062966,Upregulated,2.99624708147566
RPS17,-1.0708769009999999,8.283983784,72.48229964,1.2099999999999999e-11,2.619486486486486e-10,10.260910982131982,667,8.886149149,Downregulated,9.581783837666308
