Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category,-log10(P)
TNFSF15,1.725931195,1.6234957769999998,20.63436464,3.76e-05,9.49e-05,6.942961733152239,185,2.893132912,Upregulated,4.022733787572707
DTL,1.500676495,1.3979214969999998,25.430329699999998,6.97e-06,2.422904761904762e-05,6.926617958158496,186,3.4136014660000003,Upregulated,4.615663656515454
MMP19,1.300359038,0.337958175,32.06660998,8.259999999999999e-07,4.922285714285714e-06,6.902088849447361,187,4.063361805,Upregulated,5.3078331812597135
STAB1,1.247508804,6.732885033,34.84183879,3.5200000000000003e-07,3.0856119402985074e-06,6.874595236058529,188,4.271977379,Upregulated,5.510658693562639
XKRX,-1.366044698,0.47783900799999995,28.92674671,2.22e-06,9.972923076923077e-06,6.831832049629298,189,3.766087676,Downregulated,5.0011775307437984
ADAMTS14,1.434930331,-0.611832485,26.82026093,4.52e-06,1.7366315789473685e-05,6.830687814335453,190,3.554051587,Upregulated,4.7602923060209905
LAP3,1.660202697,8.024100502000001,21.28182076,2.97e-05,7.92e-05,6.808947514663307,191,2.959719316,Upregulated,4.101274818410507
ENPP1,-1.275418645,-1.4014389269999998,32.40664349,7.629999999999999e-07,4.593731958762886e-06,6.807973452889801,192,4.087491316,Downregulated,5.337834349198965
MS4A4A,2.169940935,4.355806796,14.00782764,0.000486424,0.0007321433402061856,6.803641235089197,193,2.147375892,Upregulated,3.1354038837417466
UBQLNL,1.630038493,2.0136614269999997,21.83420408,2.4299999999999998e-05,6.790047846889951e-05,6.794207723321536,194,3.023289437,Upregulated,4.1681271654003424
IL1RN,1.7593211069999999,8.463681691,19.25212341,6.25e-05,0.0001387832699619772,6.786867735570247,195,2.751267472,Upregulated,3.857662884033283
C1QA,2.192691016,3.374658087,13.72819652,0.000545875,0.0008080608405063291,6.781019624141723,196,2.111548177,Upregulated,3.0925559390998676
CEP55,1.50208054,0.704258908,24.65234128,9.12e-06,3.078658959537573e-05,6.776844270725506,197,3.313096603,Upregulated,4.51163841768798
RPS18,-1.333510977,9.61185836,29.62350461,1.76e-06,8.289032258064517e-06,6.776230922592747,198,3.844431803,Downregulated,5.081496170235686
ELOVL3,1.7796091719999998,-0.048308101,18.87787442,7.269999999999999e-05,0.00015609117647058822,6.774298795667027,199,2.704427045,Upregulated,3.8066216460627613
RIN2,1.936640862,5.78271177,16.40017165,0.000186109,0.00033649429102167183,6.725996900117265,200,2.42651284,Upregulated,3.473022299638571
CA12,1.708443278,-0.647661766,19.90437594,5.01e-05,0.00011845506072874494,6.708110924816833,201,2.8146589730000002,Upregulated,3.9264463802800207
PLEKHS1,1.8823009030000002,-1.467065773,16.94100475,0.00014908399999999998,0.00027905466666666663,6.690282259586867,202,2.4900571,Upregulated,3.5543107103247595
UNC93B1,1.234913485,6.061257638,32.86161013,6.4e-07,4.062608695652174e-06,6.657659413481881,203,4.138933014,Upregulated,5.391195006249268
FOXC1,2.210407394,-0.805419439,13.12794654,0.00070201,0.001007494702702703,6.624054336239493,204,2.04272756,Upregulated,2.9967572286538835
TIMM10,1.857842735,5.049415654,17.034422199999998,0.000145295,0.00027371703225806453,6.6189329259409115,205,2.49838816,Upregulated,3.562698177432608
BCL2L14,2.482391395,0.59500879,10.89639618,0.001828489,0.002238653199161426,6.578369914460834,206,1.76046184,Upregulated,2.6500131799163094
IFIT1B,2.251220702,0.404035906,12.60951052,0.000875243,0.001211236758293839,6.566295163168224,207,1.984213403,Upregulated,2.9167709577895593
NOS1AP,1.906563969,-1.3599305480000001,16.18858224,0.00020151,0.0003620979692307692,6.560818189485843,208,2.399162484,Upregulated,3.4411739108481196
EPS8L1,1.2580669629999999,0.63156573,30.92930669,1.17e-06,6.152857142857143e-06,6.555690284708699,209,3.965648872,Upregulated,5.210923168251656
LILRB4,1.444252335,5.732585863,24.81880702,8.57e-06,2.9098139534883717e-05,6.551323244816272,210,3.33837036,Upregulated,4.536134777871951
RPL9,-1.254205251,8.762648377,31.059545299999996,1.12e-06,6.000733944954129e-06,6.54920349648466,211,3.978297922,Downregulated,5.221795628158042
PAQR5,-1.314726065,-2.217063633,27.34056357,2.63e-06,1.1129855072463767e-05,6.512509355504493,212,3.7333796269999997,Downregulated,4.953510490799079
P2RY6,1.619426,1.8235877130000002,20.53837322,3.8900000000000004e-05,9.667063829787236e-05,6.501518329502939,213,2.8879858539999996,Upregulated,4.014705413833629
FCN2,1.786347076,-1.790032074,17.38106538,0.000121544,0.00023426302310231023,6.4849691029172245,214,2.550157254,Upregulated,3.6302962565586134
GTPBP2,1.222871491,7.4690571,31.5565332,9.56e-07,5.473568627450981e-06,6.434418916205066,215,4.020161751,Upregulated,5.261729432373418
CD300E,1.4924237519999999,9.268811662000001,22.88325428,1.6800000000000002e-05,5.031384615384616e-05,6.414903642437283,216,3.1380409210000004,Upregulated,4.298312482524255
PKD2L1,2.453598188,0.587281525,10.57903115,0.002102582,0.0025265594403292182,6.373148863133671,217,1.721596322,Upregulated,2.59747048000904
TMEM123,1.414179848,10.0784457,24.50192824,9.55e-06,3.1688636363636366e-05,6.3625315325510385,218,3.303336701,Upregulated,4.499096449118004
E2F2,1.3583492990000001,4.1265987189999995,25.75406605,6.24e-06,2.222048780487805e-05,6.320734000799608,219,3.4545408710000003,Upregulated,4.653246411252875
ZNF703,1.465672979,2.8548529960000004,22.99692595,1.6100000000000002e-05,4.871709844559586e-05,6.320448828139659,220,3.1422919410000003,Upregulated,4.312318585863524
ZNF496,1.3332195470000001,3.5325829680000003,26.47730189,4.9e-06,1.858181818181818e-05,6.3073440784877395,221,3.5293118860000003,Upregulated,4.73091179369555
DIAPH3,1.5567765169999999,-1.101014473,20.88776808,3.5100000000000006e-05,9.070088495575223e-05,6.293095451357524,222,2.909499841,Upregulated,4.042388475569178
TSGA10IP,1.754170851,-1.798392811,17.01690155,0.00014049,0.000267251335504886,6.267792987534656,223,2.507965236,Upregulated,3.5730801158630445
IL34,-1.673877368,-1.653039343,18.23823849,8.79e-05,0.00018244822695035457,6.2583937266559015,224,2.645322403,Downregulated,3.7388603527949136
RIN1,1.312523702,2.039701149,26.81869412,4.37e-06,1.7128053691275166e-05,6.255871200085019,225,3.56019154,Upregulated,4.7662919843294524
OR52H1,1.924321041,-2.248686379,14.36424872,0.000366086,0.000573934219839142,6.236989820075776,226,2.236397304,Upregulated,3.241137880420742
PLAC8,1.495808901,8.172127711,21.81878946,2.45e-05,6.813333333333333e-05,6.232497742625675,227,3.022468923,Upregulated,4.166640363256987
RPL3,-1.030339149,9.612375776,40.82455691,6.34e-08,9.030634146341463e-07,6.227660116389187,228,4.806854169,Downregulated,6.044281751725603
DOCK4,1.665034766,5.898565598999999,18.3435905,8.79e-05,0.00018268185053380782,6.224407121099627,229,2.645198042,Upregulated,3.7383045977189084
ADGRE3,-1.240412937,7.060975535,28.99062827,2.15e-06,9.733333333333334e-06,6.216625152277375,230,3.7754627060000003,Downregulated,5.011738403271244
CYBRD1,-1.187286909,5.14320363,30.78627457,1.22e-06,6.3051327433628315e-06,6.1742549584084045,231,3.956269914,Downregulated,5.200305765696272
CEACAM1,1.709292447,7.227042517,17.352145999999998,0.000128484,0.0002460152655737705,6.168901297780514,232,2.533556744,Upregulated,3.6090379435114386
DRC1,1.858364694,0.835589809,15.2367829,0.00029612299999999997,0.0004983741556195965,6.137146238797879,233,2.289492662,Upregulated,3.3024444871410576
IRF5,1.165196835,6.023011016,31.38604823,1.01e-06,5.671538461538462e-06,6.112971128227326,234,4.0068365219999995,Upregulated,5.246299118403738
MYBL2,1.6081868730000002,2.267907456,18.78368475,7.45e-05,0.0001587883211678832,6.109793724712981,235,2.69748061,Upregulated,3.7991814429596955
MSR1,2.2466425780000003,4.882769112,11.30939979,0.0015215,0.001935851851851852,6.0954286186550855,236,1.816352496,Upregulated,2.7131278817306757
RPL5,-1.1083376090000001,8.730371697999999,34.35275678,4.0799999999999995e-07,3.1925333333333333e-06,6.091273385330087,237,4.2592142719999995,Downregulated,5.495864559559565
ABCD1,1.151181263,3.968994215,31.6305718,9.340000000000001e-07,5.4005544554455445e-06,6.063918273684056,238,4.0268345210000005,Upregulated,5.2675616504401495
GSG1L,1.857947895,-1.97176644,14.64036307,0.00034971599999999997,0.0005544359891598916,6.049754412768577,239,2.2510514440000002,Upregulated,3.256148586862592
TTC21A,1.7356176269999999,4.91052493,16.42911403,0.000184008,0.0003337287950310559,6.034059210464415,240,2.42946406,Upregulated,3.4766063196155907
CNGA4,1.5111808919999998,0.24808234699999998,20.29048292,4.29e-05,0.00010482677824267782,6.0137863125905415,241,2.858297206,Upregulated,3.979527761651014
LGALS9,1.1671418690000002,8.369426979,30.12945744,1.5e-06,7.361344537815127e-06,5.990989231703762,242,3.89181486,Upregulated,5.13304285522445
DZIP1L,2.573881622,2.003628903,8.935973837,0.004400287,0.00471516992293578,5.9881424188923145,243,1.506025126,Upregulated,2.3265026517572744
SP100,1.132187027,9.378575834,31.70310626,9.13e-07,5.3319199999999994e-06,5.970153952036271,244,4.0299959869999995,Upregulated,5.273116375353301
PATL1,1.151567062,7.949152698,30.55810349,1.31e-06,6.652521739130434e-06,5.9616784536622305,245,3.9314488439999997,Upregulated,5.177013697585448
SDSL,1.5887059669999999,0.700411023,18.47326893,8.4e-05,0.00017730830324909748,5.9596665042146935,246,2.6584737919999997,Upregulated,3.751270926154137
ATF3,2.080705221,3.432802493,12.23919716,0.00101963,0.0013815868213457078,5.950030046924715,247,1.9394390330000002,Upregulated,2.859621818060846
DDAH1,-1.282501367,-2.18114334,24.64182751,7.02e-06,2.4258461538461536e-05,5.91891918483084,248,3.4124246030000003,Downregulated,4.615136745371469
COLEC12,-1.763210537,-1.8604437569999999,15.39167116,0.000256062,0.0004437394896142433,5.911819099413967,249,2.328955381,Downregulated,3.352871920486922
BUB1B,1.283618724,0.911494405,25.29221897,7.32e-06,2.514635294117647e-05,5.9040364027870975,250,3.396186842,Upregulated,4.599524993207482
PKP2,-1.073539505,-0.021462649,34.49937415,4.01e-07,3.208e-06,5.897774446168007,251,4.260585711,Downregulated,5.493765640387874
SCUBE2,1.6434688290000001,-0.667038986,17.10434816,0.000143872,0.00027191342394822005,5.859902086715457,252,2.500515149,Upregulated,3.5655693514315243
STAT2,1.4392696619999998,9.725717151,20.93894447,3.3600000000000004e-05,8.760000000000002e-05,5.839830743681853,253,2.921984723,Upregulated,4.057495893831919
IL4I1,1.79119576,1.771240874,14.81433851,0.00035032,0.0005544359891598916,5.832399542718266,254,2.2508262980000002,Upregulated,3.256148586862592
CLEC9A,-1.197602823,1.687444578,27.65146591,3.33e-06,1.3504999999999999e-05,5.83173342739807,255,3.6580004760000002,Downregulated,4.86950541147653
CNP,1.188595841,5.560477118,27.9465478,3.02e-06,1.2420281690140844e-05,5.8310949601497155,256,3.689631468,Upregulated,4.905868554313506
PMP22,-1.5114518019999998,0.30493756899999996,19.25769646,6.29e-05,0.00013914242424242423,5.82897498892698,257,2.7493583480000003,Downregulated,3.8565404343121625
CDKN1A,1.602341108,5.601582304,17.54518914,0.000119276,0.0002326383466666667,5.821815907132499,258,2.553758813,Upregulated,3.6333186972898273
NAPA,1.446850498,6.948286337000001,20.62050834,3.77e-05,9.49e-05,5.820294383870998,259,2.892566591,Upregulated,4.022733787572707
CXCL11,2.371085664,-0.206716365,9.621421093,0.0032273040000000003,0.0036314942890173416,5.785246611210902,260,1.593464328,Upregulated,2.439914634484881
MMP17,1.47650089,0.183583635,19.74691875,5.24e-05,0.00012215139442231076,5.777697952186798,261,2.801816132,Upregulated,3.9131015709626817
ESPL1,1.154573118,1.2410822670000001,28.81055308,2.28e-06,1.0164274809160308e-05,5.764695370569188,262,3.7616032089999996,Upregulated,4.992923601542911
CAPG,1.121389052,6.470346566,30.06962489,1.52e-06,7.336198347107438e-06,5.757804535176972,263,3.889707234,Upregulated,5.1345289352592784
SLC6A9,1.7595099019999998,-1.9860854380000001,14.70106985,0.00034355,0.0005505600000000001,5.734586481592677,264,2.253177272,Upregulated,3.259195344723145
EPB41L3,1.3804903769999999,5.930808775,21.58542513,2.6600000000000003e-05,7.225302325581396e-05,5.716809408877155,265,2.99493002,Upregulated,4.141143976172139
ZNF667,-1.273656783,0.21123489199999998,24.27902539,1.04e-05,3.3930726256983245e-05,5.692490343571568,266,3.278096451,Downregulated,4.469406844568713
CLC,-1.520766844,6.8194022510000005,18.302729,8.93e-05,0.00018363098591549297,5.681667102369744,267,2.64353449,Downregulated,3.736054034046092
CDC25A,1.3800578609999998,-0.008567305,21.33706909,2.94e-05,7.875963302752293e-05,5.66333836016301,268,2.962119547,Upregulated,4.103696316080048
TNFSF10,1.816085213,9.885446688,13.88684969,0.000511239,0.0007616417755102042,5.663006341072155,269,2.134723257,Upregulated,3.118249243226537
MAP7,-1.15646472,1.988672786,27.58867598,3.39e-06,1.3467755102040816e-05,5.63279825051394,270,3.655733661,Downregulated,4.870704789432694
PIK3AP1,1.293317815,9.086599253,23.32059357,1.4400000000000001e-05,4.44952380952381e-05,5.6281136304343775,271,3.180000905,Upregulated,4.351686464965595
STAC3,1.192024739,5.230573064,26.34554948,5.12e-06,1.9167179487179488e-05,5.623307318789797,272,3.514209798,Upregulated,4.717441790266231
TMEM51,1.53601683,0.892695235,17.75460251,0.00011033799999999999,0.00021843183728813558,5.622872327388554,273,2.576736995,Upregulated,3.6606840612472675
CDCA2,1.49158955,-0.37303250200000004,18.4996,8.420000000000001e-05,0.00017688057553956837,5.596921087415161,274,2.659826621,Upregulated,3.752319857306027
FAM151A,-1.305270531,-2.186568682,22.10135998,1.76e-05,5.1911111111111114e-05,5.592744431221258,275,3.121789548,Downregulated,4.284739675334982
SP110,1.180897023,9.212468271,26.25563313,5.27e-06,1.9603057324840765e-05,5.559280798118518,276,3.5031135389999997,Upregulated,4.707676190084288
CTSD,1.020357336,7.369269685,33.40137139,5.429999999999999e-07,3.730729411764705e-06,5.538710067501504,277,4.183411223999999,Upregulated,5.428206249013046
IFI16,1.330991419,9.658657984,21.73255115,2.52e-05,6.97478672985782e-05,5.532224662053323,278,3.0103243369999997,Upregulated,4.156469067403749
SLCO2B1,1.882664296,-1.7752598519999998,12.67458144,0.000823296,0.0011530092661870505,5.5315824877742985,279,2.000197649,Upregulated,2.9381672024730947
GRAMD1C,-1.414610347,3.7986846510000003,19.62531785,5.44e-05,0.00012458666666666666,5.52338632235933,280,2.792615688,Downregulated,3.904528433623376
MATN2,-1.253884905,0.317421883,23.76321134,1.24e-05,3.9356521739130436e-05,5.52334205502972,281,3.2272757089999997,Downregulated,4.404983290734902
POLQ,1.160010333,1.5676943909999999,26.73114631,4.51e-06,1.7366315789473685e-05,5.521988263084747,282,3.554051587,Upregulated,4.7602923060209905
CD1C,-1.293850612,3.2259060739999996,22.60462941,1.85e-05,5.4019999999999994e-05,5.5214368685358215,283,3.109441688,Downregulated,4.267445420148568
ADAP2,1.185316615,5.447294314,25.60473792,6.56e-06,2.307855421686747e-05,5.496065888548718,284,3.436407342,Upregulated,4.636791401551996
DTX3L,1.3122621490000002,8.785027691,21.88078317,2.3899999999999998e-05,6.710384615384614e-05,5.4764014080081225,285,3.026989953,Upregulated,4.173252586902224
TCTN1,-1.00300154,2.704072057,33.72933111,4.92e-07,3.5040000000000002e-06,5.471810611582758,286,4.21018383,Downregulated,5.4554359025039565
RPS4Y2,-2.133079738,-1.6041191069999998,10.2969588,0.002304646,0.0027300471886409737,5.468853496502199,287,1.694544997,Downregulated,2.563829846149989
SLC22A31,1.5317944609999998,-2.044985465,16.90815151,0.00014231200000000002,0.0002698383376623377,5.466815656645854,288,2.504531502,Upregulated,3.5688963472794892
BIRC5,1.615506134,0.296067455,15.79368475,0.000237719,0.0004131782619047619,5.466650682892621,289,2.35131872,Upregulated,3.383862535611159
CAMK1D,-1.015953148,6.698578797000001,32.54934391,7.040000000000001e-07,4.28875e-06,5.453300491198154,290,4.115166219,Downregulated,5.36766926893577
PNPT1,1.660112036,6.416519471,14.98155029,0.000327247,0.000532346094707521,5.434884623888107,291,2.264407529,Upregulated,3.273805927570606
TOR1B,1.3378114859999999,6.660717414,20.9501164,3.34e-05,8.786306306306307e-05,5.426422468492969,292,2.9218565819999998,Upregulated,4.056193660526675
TNFSF13B,1.547933358,8.219085458,16.62237167,0.000170592,0.0003142767444794953,5.421927217477907,293,2.454338171,Upregulated,3.502687754260482
UGT2B17,-1.6388967159999999,-1.388124119,15.24673908,0.000295567,0.0004983741556195965,5.412365424747783,294,2.288635143,Downregulated,3.3024444871410576
RRAD,2.012166349,-2.247726196,10.91588536,0.0016454579999999998,0.0020466267574468086,5.410637546734673,295,1.794307818,Upregulated,2.688961352237917
KLF4,1.3413225020000001,6.458584472,20.72190469,3.63e-05,9.297894736842106e-05,5.407696421698075,296,2.8996436930000002,Upregulated,4.031615374851942
TOP2A,1.3286026770000001,3.169833733,20.67499765,3.7e-05,9.394782608695652e-05,5.350433464246241,297,2.8964503219999997,Upregulated,4.027113264838198
CMTM1,1.6172604819999998,2.85920869,15.16043617,0.000304552,0.0005048638640226628,5.331825941866425,298,2.281254422,Upregulated,3.296825713117515
RRAS,1.187187154,2.422880786,24.35815918,1e-05,3.2808988764044946e-05,5.323355693093363,299,3.28969395,Upregulated,4.484007155196495
SPC25,1.447088397,-0.999707505,17.84180409,0.000108992,0.0002165011156462585,5.302913113708305,300,2.581280652,Upregulated,3.6645398613532696
RHBDF2,1.2125927090000002,6.207346299,23.42017924,1.39e-05,4.317872340425532e-05,5.292640019572625,301,3.189052034,Upregulated,4.364730201897185
TPX2,1.272680518,1.992676475,21.62371864,2.62e-05,7.149906542056075e-05,5.276151158838637,302,2.998156025,Upregulated,4.145699634917046
ZNF727,-1.53764602,-0.26398631300000003,16.16724411,0.000207036,0.0003708865766871166,5.275292744470263,303,2.389675402,Downregulated,3.430758884590527
DOC2B,1.921240984,-2.196649169,11.30543131,0.001399565,0.0018003214977973568,5.273133937118444,304,1.841333146,Upregulated,2.7446499325346703
MDK,1.483321506,0.815309343,16.83458471,0.000157429,0.00029186836825396826,5.243264097921744,305,2.474139311,Upregulated,3.534812969887423
PLP2,1.326614403,6.520647478,19.62870003,5.429999999999999e-05,0.00012458666666666666,5.1798036569678,306,2.792615688,Upregulated,3.904528433623376
DAGLA,1.109779104,1.570262106,25.85904384,6.03e-06,2.1737777777777776e-05,5.174661198848595,307,3.4619786280000002,Upregulated,4.66278485529008
NFKBIE,1.352110184,4.965056682,18.72370527,7.62e-05,0.0001618210909090909,5.12580221518524,308,2.688716758,Upregulated,3.7909648753782625
CELA1,-1.285609877,-0.9038865490000001,20.27559938,4.429999999999999e-05,0.00010690578512396692,5.105155269379439,309,2.851979905,Downregulated,3.9709987926449624
APOL6,1.3779836,9.607576039,18.0425051,9.86e-05,0.00019896275862068966,5.100231767999542,310,2.614468979,Upregulated,3.7012282061989286
C15orf48,2.1274548909999997,0.125116914,9.287046496,0.0037575840000000004,0.004086460067039106,5.081750956013189,311,1.555042581,Upregulated,2.3886527406578932
CKAP2L,1.16587653,1.147217133,23.30236626,1.4499999999999998e-05,4.4568421052631574e-05,5.072697013766319,312,3.177826224,Upregulated,4.350972751605455
GPBAR1,1.297210778,3.462733137,19.49105133,5.720000000000001e-05,0.00012947596899224808,5.043310111576113,313,2.77864026,Upregulated,3.8878108300578065
IFI30,1.276637394,8.983824058,19.9762405,4.7799999999999996e-05,0.00011440655737704917,5.031928949151697,314,2.82715551,Upregulated,3.941549082614211
DLGAP5,1.38521865,0.749237151,17.25825576,0.000133587,0.0002549503529411765,4.977844698213211,315,2.5232942780000003,Upregulated,3.593544382479409
PLK1,1.004967358,1.5657380159999998,28.17165143,2.81e-06,1.1721714285714288e-05,4.955502955012572,316,3.711914825,Upregulated,4.931008868660759
AIM2,1.604399451,5.855406545,13.65109452,0.0005635109999999999,0.0008310364242424241,4.942159885755371,317,2.10165464,Upregulated,3.080379940715506
PEG3,-1.4826666069999999,-1.854873077,15.31500852,0.000271074,0.0004642440351906158,4.942103905546785,318,2.311461817,Downregulated,3.333253667556826
ACO1,1.548803798,5.923941934,14.25691479,0.00043919900000000003,0.0006749795157894737,4.910806771752202,319,2.1785581940000003,Upregulated,3.1707094068942885
GADD45B,1.377436247,6.479880747,17.02340565,0.00014591700000000002,0.0002740049131832798,4.906760768971189,320,2.497961499,Upregulated,3.5622416497735663
GPR84,1.994662486,2.307978915,9.726019461,0.0030687920000000003,0.0034732064496124037,4.905412417501946,321,1.60909163,Upregulated,2.4592694011802587
MARCKS,1.176746357,8.550884251,21.67406297,2.58e-05,7.107169811320754e-05,4.881500805247211,322,3.003742102,Upregulated,4.148303307853122
TRIM14,1.026875682,7.54460197,26.56884341,4.75e-06,1.8130718954248367e-05,4.8690183040196935,323,3.5377896860000004,Upregulated,4.741584974080332
CD1B,-1.333370571,-1.533304931,17.62056499,0.00011599,0.00022770708724832213,4.856966912152277,324,2.562835106,Downregulated,3.6426234520157843
KIF15,1.225435735,1.041904276,20.1054522,4.5600000000000004e-05,0.00010959012345679015,4.853005625383282,325,2.843893698,Upregulated,3.9602285838214777
SP140,1.299948365,7.413164824,18.21653501,9.23e-05,0.00018847272727272728,4.841984602945024,326,2.632633868,Upregulated,3.7247514849907315
RHCE,-1.6017457569999998,-0.99474143,13.31256623,0.000659889,0.0009515436444444444,4.839788988647471,327,2.061586754,Downregulated,3.021571287138719
TDRD7,1.2397729309999999,6.448501131,19.58742136,5.5100000000000004e-05,0.0001252077821011673,4.838051052982014,328,2.79049294,Upregulated,3.90236867736711
PDCD1LG2,1.7978712380000001,1.7805395430000002,11.12826219,0.0016471139999999999,0.0020439107261146497,4.83544315255295,329,1.7941901040000001,Upregulated,2.6895380772273914
RPL27,-1.037036182,8.24675289,25.80789553,6.13e-06,2.1962699386503068e-05,4.830840458363129,330,3.456929413,Downregulated,4.658314282773143
ATP6V0C,1.263049429,4.657432322,18.81372162,7.36e-05,0.00015744468864468863,4.8032152899606295,331,2.700785058,Upregulated,3.802871985590858
PLXNB2,1.116281183,6.645316892,22.905640899999998,1.66e-05,4.997113402061856e-05,4.801438814009711,332,3.13878776,Upregulated,4.301280794777772
BUB1,1.169555499,1.776222665,21.31552786,2.9299999999999997e-05,7.875963302752293e-05,4.799500592697463,333,2.962257945,Upregulated,4.103696316080048
DNAAF1,2.313110646,0.132754103,7.559476395,0.008408821,0.008496109799307958,4.789942994347519,334,1.327665047,Upregulated,2.07077988363014
TNFRSF9,-1.115194383,3.2416885210000004,22.77352128,1.74e-05,5.158172588832487e-05,4.781400523720202,335,3.124197732,Downregulated,4.287504130766593
SMIM18,1.456258474,-0.586565416,15.06340042,0.000321173,0.0005249719553072626,4.776329592927988,336,2.2681733040000003,Upregulated,3.2798638965571354
E2F7,1.2237422070000001,0.198922058,19.62455008,5.479999999999999e-05,0.00012501249999999998,4.776322811009491,337,2.7923451260000003,Upregulated,3.903046559715081
NT5C3A,1.7280494219999998,7.964068042999999,11.61687766,0.001331631,0.0017243292771618626,4.7752568625418705,338,1.85683981,Upregulated,2.763379797908275
IL5RA,-1.4346106280000002,4.036986165,15.25503654,0.000293177,0.0004962764289855072,4.740349971637956,339,2.289848885,Downregulated,3.304276351449109
MARCO,1.544754905,4.35077809,13.55279475,0.000586941,0.0008610662857142856,4.734617268736314,340,2.090413675,Upregulated,3.0649634148507943
FGFR4,1.1239739690000001,-0.922128704,22.25387343,2.17e-05,6.212156862745098e-05,4.728286021079893,341,3.054850141,Upregulated,4.20675758646497
LY6G6C,1.449780104,0.40166367700000005,14.89462677,0.000340262,0.0005483309531680441,4.727670923055004,342,2.253943945,Upregulated,3.2609572375915317
SEMA6B,2.0506190380000002,-0.15790942,8.817283300000001,0.004663938,0.004970328087591241,4.723836658072074,343,1.489143391,Upregulated,2.303614942870765
DBN1,1.113008993,3.8270670960000004,22.40503422,1.98e-05,5.724356435643564e-05,4.721688369360982,344,3.084268515,Upregulated,4.242273332072693
GINS2,1.1803422479999999,0.377068891,20.3418517,4.2e-05,0.00010305882352941177,4.7059240006876895,345,2.864368523,Upregulated,3.986914819546212
ISG20,1.28201332,6.805130878,17.79802221,0.000108248,0.00021575710580204777,4.699905563394082,346,2.582680105,Upregulated,3.6660348922069566
SERPINA11,1.54122505,-0.5217440999999999,13.43624853,0.0006229709999999999,0.0009027669081885855,4.692143100017427,347,2.07526352,Upregulated,3.044424368795087
ZNF438,1.25430228,6.306129705,18.33895224,8.809999999999999e-05,0.00018221625441696115,4.6903541073090675,348,2.645522684,Upregulated,3.739412884834322
ZNF385A,1.115686487,6.363581037,22.11457307,2.2e-05,6.267317073170731e-05,4.689139190227831,349,3.051501527,Upregulated,4.202918333121149
CBS,1.895951863,1.6369326419999999,9.807093451,0.0029593709999999997,0.003375532546875,4.68614402137133,350,1.6192543990000001,Upregulated,2.4716577001888416
FCN1,1.198774712,10.10296703,19.46163269,5.7799999999999995e-05,0.00013027692307692306,4.657398602514979,351,2.774879608,Upregulated,3.885132507295481
NCOA7,1.511888104,6.920165817999999,13.53800748,0.000590545,0.0008621957000000001,4.633021057450289,352,2.089109815,Upregulated,3.064394147419186
RPS27A,-1.247151728,7.000490349,18.09047059,9.68e-05,0.00019628888888888887,4.623321512841734,353,2.620792099,Downregulated,3.7071042833384378
GMPR,1.3892880669999998,4.03080558,15.21814368,0.00029754200000000003,0.000499238005730659,4.587001797102063,354,2.287983866,Upregulated,3.3016923603231842
ELAVL4,1.8019219880000001,-2.089604417,10.06555617,0.002507856,0.0029464441767068274,4.560127187189112,355,1.66832559,Upregulated,2.5307017826285114
CCDC97,1.023034797,6.116004697,24.02992757,1.12e-05,3.574207650273224e-05,4.549251821009842,356,3.2537224310000004,Upregulated,4.446820219947848
RORB,1.8033992819999998,-1.8341841140000001,10.005215199999999,0.0026458140000000002,0.003078558326693227,4.52951252036962,357,1.652205289,Upregulated,2.5116526138051443
CDCA5,1.237529949,0.873766307,17.51646184,0.000120855,0.00023370635761589404,4.493878977703355,358,2.551869114,Upregulated,3.6313294731450214
ASGR2,1.195540397,4.550797856,18.46007782,8.41e-05,0.00017688057553956837,4.486049971874631,359,2.659130181,Upregulated,3.752319857306027
CASP5,1.751141474,5.942548621,10.34847954,0.002321605,0.002744569473684211,4.485594014990655,360,1.69249041,Upregulated,2.5615257713841655
KIF23,1.2094094229999999,2.148388775,18.03777214,9.88e-05,0.00019896275862068966,4.476300269250371,361,2.6143401230000003,Upregulated,3.7012282061989286
NCAPG,1.001106054,1.676534322,24.20685707,1.06e-05,3.439111111111111e-05,4.4684907242527965,362,3.273893615,Upregulated,4.463553792726136
PLEKHH1,1.3673860580000001,0.54139885,14.88806441,0.000340829,0.0005483309531680441,4.458987462416855,363,2.253895247,Upregulated,3.2609572375915317
TNK2,1.017179067,6.566815888,23.56751075,1.32e-05,4.144516129032258e-05,4.457813876532911,364,3.2082970680000003,Upregulated,4.382526165899667
TCF7L2,1.10151219,5.947179502999999,20.80174974,3.53e-05,9.0815859030837e-05,4.452134162628164,365,2.908852325,Upregulated,4.0418383046929005
GTSE1,1.100661471,0.42376314200000004,20.84392189,3.4899999999999995e-05,9.058488888888887e-05,4.449912958815811,366,2.9098776039999996,Upregulated,4.042944244039783
ANLN,1.127779567,0.641704701,19.89033679,4.95e-05,0.00011799183673469388,4.4300850937668095,367,2.815508496,Upregulated,3.928148038318564
TBKBP1,1.02454023,4.85207996,22.68839797,1.8e-05,5.282412060301507e-05,4.3821304038942985,368,3.116822295,Upregulated,4.277167724194001
CD38,1.27261539,4.383516102,16.21883202,0.000199868,0.0003602559012345679,4.382109703338273,369,2.401418732,Upregulated,3.4433888964192656
