Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
PKIB,-1.459159926,-1.426879622,36.31090558,1.34E-07,2.08E-06,8.290866793,829,5.681945239,Downregulated
DYRK2,-1.379511982,5.905148066,39.44465998,5.51E-08,1.02E-06,8.267188814,832,5.992835816,Downregulated
KANK3,-1.138186488,-0.209200303,52.90072716,1.42E-09,5.49E-08,8.264086549,833,7.260749126,Downregulated
KCNK17,-1.907067852,-2.486851985,22.71172892,7.03E-06,4.78E-05,8.240416363,838,4.320987508,Downregulated
KIF5C,-1.434260943,2.36202134,36.81253672,1.23E-07,1.94E-06,8.193390474,845,5.712621901,Downregulated
CCR6,-1.43987666,3.892343006,36.46097689,1.37E-07,2.10E-06,8.174065412,849,5.676920559,Downregulated
PLAAT5,-1.692779168,-0.75158188,28.77009106,1.73E-06,1.56E-05,8.134937049,851,4.8056694,Downregulated
EID3,-1.256326032,1.131440552,44.08401248,1.44E-08,3.47E-07,8.115382719,854,6.459615192,Downregulated
SPTSSB,-1.630431157,0.4184852,30.13913146,1.06E-06,1.06E-05,8.111232692,855,4.974900446,Downregulated
DBH,-1.56641695,-1.689991611,30.96678924,6.47E-07,7.25E-06,8.051194899,864,5.139879837,Downregulated
TMEM117,-1.03889757,0.506810296,57.88146403,3.79E-10,1.92E-08,8.017993172,867,7.717789901,Downregulated
CYP2E1,-1.47327835,-0.945727922,34.35804136,2.80E-07,3.71E-06,8.000247191,869,5.430234682,Downregulated
FAM178B,-1.544391188,-2.243275027,29.98052584,5.77E-07,6.63E-06,7.997805018,871,5.178613476,Downregulated
DYNC2H1,-1.264149168,0.738489985,42.74126295,2.14E-08,4.75E-07,7.993636933,872,6.32333362,Downregulated
H2BK1,-1.167284065,-1.699270818,47.22698726,4.70E-09,1.42E-07,7.992255825,873,6.846881632,Downregulated
SPATA7,-1.125636262,0.585781339,50.69747753,2.38E-09,8.40E-08,7.964558481,875,7.075605816,Downregulated
TNFRSF25,-1.480926227,3.30685039,33.64767537,3.31E-07,4.26E-06,7.95327412,876,5.370472869,Downregulated
COLQ,-1.389737205,2.742884223,36.86877799,1.21E-07,1.91E-06,7.949203038,877,5.719932522,Downregulated
NR1D2,-1.335344339,5.071721744,38.93778459,6.42E-08,1.15E-06,7.932746236,879,5.940599743,Downregulated
ISM1,-1.712386931,0.002098677,27.13385779,2.99E-06,2.40E-05,7.90973908,882,4.619130721,Downregulated
PTGDR2,-1.82412777,2.773769061,24.63994039,6.96E-06,4.74E-05,7.88807987,885,4.324302277,Downregulated
ZNF541,-1.466498235,-2.15695117,31.92335252,3.24E-07,4.19E-06,7.885846239,886,5.377330876,Downregulated
RPSA,-1.064266607,8.88238007,54.09823854,9.52E-10,3.96E-08,7.878066151,887,7.402342701,Downregulated
EPHA2,-1.927176848,-0.865909446,22.78374789,1.40E-05,8.39E-05,7.85593824,889,4.076397165,Downregulated
EFHD1,-1.627748586,-0.965965599,28.54500871,1.85E-06,1.65E-05,7.784134695,898,4.782148031,Downregulated
KDF1,-1.447074869,-0.601761009,33.91931506,3.25E-07,4.20E-06,7.781181587,900,5.377179685,Downregulated
NLGN4Y,-1.7325409,-1.393669155,25.73695944,4.44E-06,3.30E-05,7.763767214,901,4.48114513,Downregulated
PLEKHA1,-1.328387312,4.802635704,38.02417095,8.46E-08,1.43E-06,7.762969893,902,5.843905482,Downregulated
MARCHF9,-1.042489338,3.474104793,54.62427422,8.32E-10,3.63E-08,7.756294949,903,7.440167174,Downregulated
SOX8,-1.646891944,-0.353642821,27.92880206,2.30E-06,1.97E-05,7.7493665,909,4.705449272,Downregulated
CYB561,-1.039689161,3.696600677,54.62675784,8.32E-10,3.63E-08,7.735461167,913,7.440167174,Downregulated
RPSA2,-1.061858426,5.023024869,52.69646774,1.37E-09,5.34E-08,7.722573768,914,7.272696226,Downregulated
CUX2,-1.840044573,-0.227097413,23.59953862,1.05E-05,6.60E-05,7.691885752,920,4.180271426,Downregulated
PASK,-1.198834338,4.219277522,43.50345292,1.68E-08,3.92E-07,7.680387908,921,6.406546478,Downregulated
EPHX2,-1.429583094,3.098674916,33.55693897,3.40E-07,4.37E-06,7.662254348,924,5.359782431,Downregulated
ADGRA3,-1.35560124,0.516245978,36.17925537,1.52E-07,2.28E-06,7.64879383,927,5.642362669,Downregulated
RPS16,-1.030828113,8.202444951,54.02687257,9.70E-10,4.01E-08,7.624908142,933,7.396876403,Downregulated
HLA-DQB2,-1.881312084,2.511036888,22.38849945,1.58E-05,9.27E-05,7.587351577,937,4.0330106,Downregulated
CCR3,-1.90703819,4.040265924,21.96583231,1.85E-05,0.00010523,7.585933315,938,3.977861247,Downregulated
SKAP1,-1.364796942,5.260305075,35.23921356,2.00E-07,2.83E-06,7.571971679,939,5.548057332,Downregulated
IRAK1BP1,-1.196786453,0.860211859,42.72780692,2.14E-08,4.75E-07,7.567680016,940,6.32333362,Downregulated
SMIM10L2A,-1.507534256,-0.916159548,30.56603025,9.48E-07,9.76E-06,7.553366719,943,5.010411332,Downregulated
FXYD7,-1.317071461,-0.420514978,37.20902073,1.16E-07,1.86E-06,7.54759776,945,5.730590926,Downregulated
OLFM1,-2.243889471,0.439434446,17.42718053,0.000107963,0.000439325,7.53321797,948,3.357214367,Downregulated
CDC14A,-1.043665808,4.756148904,52.00967162,1.64E-09,6.15E-08,7.525747109,949,7.21087828,Downregulated
ANO9,-1.261793037,3.608586984,38.92582823,6.44E-08,1.15E-06,7.494384938,956,5.939472417,Downregulated
SPAG16,-1.284318517,1.248674987,37.91235468,8.82E-08,1.49E-06,7.485036022,960,5.82802157,Downregulated
FSBP,-1.355277166,-0.326150371,35.09153588,2.22E-07,3.09E-06,7.467697765,964,5.510088973,Downregulated
PKIA,-1.232099799,3.204426827,39.98698259,4.69E-08,8.96E-07,7.451093901,967,6.047475951,Downregulated
REG4,-1.89758544,-0.529312016,21.59097583,2.20E-05,0.0001207,7.435297768,974,3.918294065,Downregulated
GSTA4,-1.237805797,-0.362787776,39.66728132,5.55E-08,1.02E-06,7.415311392,976,5.990690468,Downregulated
TBC1D4,-1.472610448,4.80405433,30.61913378,8.86E-07,9.22E-06,7.415039007,977,5.035302457,Downregulated
MAMDC2,-1.058197535,0.632628682,49.64751226,3.15E-09,1.03E-07,7.391693935,983,6.985174026,Downregulated
ZNF529,-1.070857319,3.86916284,48.60735536,4.06E-09,1.27E-07,7.383848187,985,6.895267985,Downregulated
CCDC65,-1.285370879,2.492146268,37.0482781,1.14E-07,1.83E-06,7.375419828,987,5.737970222,Downregulated
P2RX6,-1.442085915,-1.784700785,30.55045751,7.19E-07,7.82E-06,7.364201364,988,5.106631505,Downregulated
CD96,-1.352935888,6.067312997,34.18020691,2.79E-07,3.71E-06,7.347525039,990,5.430800603,Downregulated
ZNF10,-1.085722901,2.113100866,47.17869229,6.02E-09,1.74E-07,7.337817787,994,6.758462751,Downregulated
KLRG1,-1.630231454,4.392392158,25.94664327,4.37E-06,3.26E-05,7.314500289,996,4.486786382,Downregulated
CD3E,-1.439031539,7.804894778,31.05415424,7.67E-07,8.27E-06,7.314184406,997,5.082713067,Downregulated
ZIK1,-1.211009971,2.458196747,39.8463797,4.90E-08,9.28E-07,7.305185841,998,6.03230858,Downregulated
FBLN5,-1.572462062,2.701961236,27.26917056,2.76E-06,2.26E-05,7.304920264,999,4.645530369,Downregulated
CD52,-1.102292817,7.47662287,45.56874959,9.39E-09,2.51E-07,7.275160168,1005,6.600025014,Downregulated
FAM24B,-1.042976625,0.384622331,49.56042564,3.26E-09,1.06E-07,7.274952635,1006,6.975182821,Downregulated
ZNF571,-1.275015656,1.111883363,36.68261908,1.29E-07,2.01E-06,7.262390726,1007,5.695922785,Downregulated
RBMS3,-1.520394745,-1.669742086,27.72523668,2.02E-06,1.77E-05,7.223467119,1014,4.751047149,Downregulated
ZNF32,-1.159438781,3.096434434,41.73754255,2.80E-08,5.89E-07,7.223198067,1015,6.229908973,Downregulated
ABLIM2,-1.301828446,-0.926782102,35.44041554,2.01E-07,2.84E-06,7.220196661,1017,5.546196725,Downregulated
NEURL1,-1.576007493,1.199266119,26.70340536,3.37E-06,2.64E-05,7.215795726,1018,4.578528819,Downregulated
ACKR3,-1.235280784,1.474765342,37.92396735,8.76E-08,1.48E-06,7.201739913,1021,5.830042858,Downregulated
LOC107986373,-1.032207699,-0.59011604,49.49112936,3.58E-09,1.15E-07,7.162607676,1027,6.939114758,Downregulated
DPY19L2,-1.472675777,-0.419755413,29.15860616,1.52E-06,1.41E-05,7.145200306,1035,4.851848872,Downregulated
RPS4X,-1.068798089,9.443393846,46.35237624,7.54E-09,2.14E-07,7.128749283,1037,6.669874655,Downregulated
CDK20,-1.215331411,0.374356242,38.31246289,7.97E-08,1.37E-06,7.125645209,1038,5.863129302,Downregulated
RNF144A,-1.036344364,4.553005249,48.2297259,4.50E-09,1.38E-07,7.109476192,1039,6.860148457,Downregulated
SARDH,-1.470824087,0.234713509,28.86937274,1.63E-06,1.49E-05,7.099302153,1043,4.826751353,Downregulated
SUSD4,-1.470165252,0.725582649,28.63222574,1.75E-06,1.57E-05,7.061152346,1049,4.802965066,Downregulated
NPAS2,-1.458964883,0.251724102,28.89048278,1.62E-06,1.48E-05,7.044978105,1055,4.828750978,Downregulated
BEX2,-1.388215869,2.052685633,30.96809251,7.90E-07,8.46E-06,7.041796071,1056,5.072551199,Downregulated
LOC107986372,-1.025193949,-0.61294004,48.67654951,4.45E-09,1.37E-07,7.035952167,1058,6.863044962,Downregulated
ZNF287,-1.23482577,1.897012729,36.3546513,1.41E-07,2.15E-06,6.997415787,1061,5.66672316,Downregulated
ZNF883,-1.489370457,-0.451685292,27.61940084,2.56E-06,2.14E-05,6.954316179,1066,4.669299129,Downregulated
GATA3,-1.293161378,4.055105937,33.71010831,3.24E-07,4.19E-06,6.953756608,1067,5.377330876,Downregulated
ATG9B,-1.332350477,1.289539808,32.17428553,5.34E-07,6.24E-06,6.934377749,1068,5.204619855,Downregulated
IL5RA,-1.91984874,2.768555372,19.20935136,5.28E-05,0.000245193,6.931599171,1070,3.610492342,Downregulated
CD3D,-1.421879456,5.73436257,29.08541609,1.48E-06,1.38E-05,6.910277395,1074,4.859960079,Downregulated
ZNF491,-1.061176596,0.069321226,44.69514518,1.26E-08,3.14E-07,6.900853208,1076,6.503020545,Downregulated
KLRK1,-1.448866809,5.132838824,28.23161763,1.98E-06,1.75E-05,6.893876553,1078,4.758116144,Downregulated
C3orf33,-1.011268147,0.432291296,47.75949884,5.28E-09,1.57E-07,6.88211713,1083,6.805432519,Downregulated
MICU3,-1.475168574,0.142993205,27.24720082,2.85E-06,2.32E-05,6.837772712,1090,4.635248358,Downregulated
GCSAM,-1.288160234,3.312479516,33.0506452,4.00E-07,4.97E-06,6.831602078,1093,5.303379111,Downregulated
MMP28,-1.455719638,-0.42197634,27.77796908,2.42E-06,2.05E-05,6.824961303,1095,4.6883762,Downregulated
RAI14,-1.477437154,-1.517790161,26.68054632,3.16E-06,2.52E-05,6.794405578,1101,4.598778068,Downregulated
MBLAC2,-1.142203647,2.493506922,38.89735469,6.50E-08,1.16E-06,6.780665533,1104,5.936476874,Downregulated
KLRC4-KLRK1,-1.442278732,5.210139286,27.6694165,2.40E-06,2.03E-05,6.76663303,1108,4.691626439,Downregulated
PAIP2B,-1.103592146,2.236684143,40.71497091,3.79E-08,7.45E-07,6.762336381,1110,6.127568418,Downregulated
NBL1,-1.349603109,-0.309270865,30.27246303,1.04E-06,1.05E-05,6.721652103,1114,4.980465781,Downregulated
ZNF578,-1.200769768,-0.249566639,35.74856109,1.80E-07,2.60E-06,6.705993601,1116,5.584745536,Downregulated
UST,-1.178425862,2.095988751,36.51465297,1.35E-07,2.08E-06,6.695178313,1121,5.681459078,Downregulated
ZNF540,-1.369062572,1.963333179,29.35361668,1.35E-06,1.29E-05,6.692714624,1122,4.888538159,Downregulated
BCL11B,-1.434861179,6.170728192,27.38287484,2.65E-06,2.20E-05,6.684203315,1124,4.658432057,Downregulated
FLT4,-1.581556014,1.247015909,23.87298403,9.21E-06,5.96E-05,6.681134444,1125,4.22440583,Downregulated
TMEM267,-1.001480063,2.623563004,46.20444206,7.87E-09,2.19E-07,6.668890363,1126,6.65903457,Downregulated
ZFP37,-1.376746922,0.578635384,28.929537,1.58E-06,1.45E-05,6.659898104,1127,4.837416373,Downregulated
CRTAM,-1.368755792,3.014920974,29.05553574,1.50E-06,1.39E-05,6.648638019,1130,4.857431878,Downregulated
CD160,-1.593940223,2.946229531,23.40788539,1.09E-05,6.80E-05,6.643091879,1132,4.167717072,Downregulated
APBB1,-1.222258122,4.230715651,33.92692503,3.02E-07,3.97E-06,6.601868588,1140,5.401370191,Downregulated
ACER1,-1.339458753,-1.637570771,29.33039631,1.22E-06,1.19E-05,6.598379617,1141,4.926153646,Downregulated
TMEM8B,-1.06463897,2.086416296,41.35571723,3.14E-08,6.44E-07,6.591002051,1146,6.190832985,Downregulated
MLF1,-1.205177275,-0.996715514,34.74566786,2.49E-07,3.40E-06,6.590920058,1147,5.468838647,Downregulated
NCALD,-1.337743769,3.778627003,29.65150543,1.22E-06,1.19E-05,6.589761928,1148,4.926027004,Downregulated
TRPC1,-1.365506388,0.40625891,28.82997908,1.64E-06,1.50E-05,6.588010746,1149,4.824591672,Downregulated
AK1,-1.322660799,3.536982274,30.03195586,1.08E-06,1.07E-05,6.575316385,1151,4.971279401,Downregulated
C12orf57,-1.137965067,4.21618491,37.42446793,1.02E-07,1.67E-06,6.573612668,1152,5.776638371,Downregulated
TRAF5,-1.157893352,4.967638998,36.4456438,1.37E-07,2.11E-06,6.572596401,1154,5.676340047,Downregulated
CLEC9A,-1.355013864,0.343217198,29.05168466,1.53E-06,1.41E-05,6.571858121,1155,4.850030169,Downregulated
ARL14EP,-1.035284571,4.478312167,42.90850465,2.00E-08,4.50E-07,6.570344004,1156,6.346413524,Downregulated
FUT2,-1.234530079,-1.830590057,32.3119919,4.03E-07,4.99E-06,6.544863735,1161,5.301502041,Downregulated
SPOCK2,-1.249489453,7.866111297,32.38870498,4.96E-07,5.86E-06,6.537729261,1162,5.232320487,Downregulated
TSPAN15,-1.41455458,0.389354922,27.04928929,3.03E-06,2.43E-05,6.526671779,1164,4.613941286,Downregulated
DPP4,-1.38172765,4.526771253,27.81606064,2.28E-06,1.96E-05,6.506015131,1170,4.708608916,Downregulated
ZNF649,-1.015470732,2.41791148,43.51296669,1.68E-08,3.93E-07,6.504729219,1171,6.405629442,Downregulated
BBS5,-1.18987563,-0.144205075,34.64413294,2.53E-07,3.42E-06,6.503734233,1172,5.465894139,Downregulated
HOPX,-1.300949089,3.993164441,30.24533131,1.00E-06,1.01E-05,6.496581999,1176,4.993725009,Downregulated
ZNF461,-1.046542067,1.84980479,41.47969603,3.03E-08,6.24E-07,6.493757122,1178,6.204965216,Downregulated
SYT17,-1.390904046,-0.430076279,27.58681596,2.59E-06,2.16E-05,6.489970755,1179,4.666008969,Downregulated
P2RY10,-1.237785169,5.216295272,32.4095301,4.92E-07,5.83E-06,6.479230884,1184,5.234535886,Downregulated
SPIN3,-1.092950921,2.732110724,38.77380442,6.75E-08,1.20E-06,6.473136222,1186,5.922622965,Downregulated
PRRT1,-1.385610647,-0.571664763,27.63450639,2.55E-06,2.14E-05,6.471133262,1187,4.670239274,Downregulated
IKZF2,-1.419161011,3.945492756,26.47953704,3.63E-06,2.79E-05,6.462906799,1188,4.554033511,Downregulated
AMIGO1,-1.421683926,3.561011186,26.40770617,3.72E-06,2.85E-05,6.461163046,1189,4.544725396,Downregulated
SCML1,-1.211062772,2.325502242,33.28560671,3.72E-07,4.68E-06,6.45472369,1190,5.329801096,Downregulated
SORBS3,-1.238058214,3.732680352,32.21515113,5.25E-07,6.15E-06,6.451931316,1191,5.211331134,Downregulated
NIPSNAP3B,-1.084514567,0.81377998,38.99719278,6.39E-08,1.14E-06,6.443407581,1192,5.941282648,Downregulated
PLA2G7,-1.698138193,2.615690375,20.4849907,3.23E-05,0.000165045,6.423033816,1197,3.782397595,Downregulated
PNMA3,-1.40889756,1.128792617,26.51432478,3.60E-06,2.78E-05,6.418912607,1198,4.555982486,Downregulated
TMEM204,-1.345665661,3.33519058,28.32762577,1.92E-06,1.70E-05,6.417870582,1199,4.769290594,Downregulated
TUBB4A,-1.279787712,0.906201851,30.42040285,9.55E-07,9.79E-06,6.410770365,1200,5.009245131,Downregulated
ATF7IP2,-1.019889639,3.315386106,42.17137116,2.47E-08,5.38E-07,6.393903302,1204,6.269210961,Downregulated
OR3A2,-1.59367936,-2.004002449,21.50102051,1.70E-05,9.82E-05,6.387486945,1207,4.008012594,Downregulated
NPTXR,-1.296811167,2.112945605,29.61394164,1.24E-06,1.20E-05,6.381623139,1208,4.921011863,Downregulated
TAFA1,-1.472296458,-0.137845486,24.80571774,6.77E-06,4.66E-05,6.377785091,1209,4.331862009,Downregulated
CD40LG,-1.398659389,3.86950576,26.49048854,3.61E-06,2.78E-05,6.371212214,1211,4.555227858,Downregulated
SLC22A3,-1.219760587,-1.354042253,32.29626157,5.11E-07,6.01E-06,6.368723898,1213,5.221290119,Downregulated
MATK,-1.287926085,4.041711328,29.56256747,1.26E-06,1.21E-05,6.331856648,1220,4.916319904,Downregulated
RORA,-1.392240005,5.652973271,26.1850758,4.02E-06,3.06E-05,6.285708141,1233,4.514816496,Downregulated
NECTIN3,-1.45081568,0.907401208,24.7422428,6.76E-06,4.66E-05,6.284751106,1234,4.331874263,Downregulated
HLA-DQA2,-1.654981961,3.793640911,20.43198318,3.30E-05,0.000167156,6.250666755,1239,3.776879084,Downregulated
ETNK2,-1.364363236,-0.745168507,26.64290846,3.60E-06,2.78E-05,6.21617922,1242,4.556102843,Downregulated
CXCR5,-1.103627016,4.829196914,35.79207983,1.68E-07,2.46E-06,6.189903116,1250,5.608691187,Downregulated
DMRTC1,-1.377411628,-1.700842064,25.65700279,4.28E-06,3.21E-05,6.188473727,1251,4.492828145,Downregulated
TTC24,-1.383032311,1.397856164,25.84690655,4.54E-06,3.37E-05,6.185610268,1252,4.472498741,Downregulated
ROBO3,-1.321931189,1.174417037,27.39705699,2.65E-06,2.20E-05,6.158126626,1255,4.658432057,Downregulated
SH3D19,-1.166340343,-1.959035815,31.85320906,4.30E-07,5.26E-06,6.157101222,1256,5.278991897,Downregulated
KCNA5,-1.646865179,-2.024449339,19.52078652,3.67E-05,0.000183368,6.153801168,1257,3.736675743,Downregulated
ZNF256,-1.056760912,2.014719528,37.77500257,9.14E-08,1.52E-06,6.147412037,1259,5.817221255,Downregulated
MB21D2,-1.279516662,1.244022414,28.61400045,1.75E-06,1.57E-05,6.145690271,1260,4.803134226,Downregulated
PI16,-1.479971217,1.629223278,23.29467076,1.13E-05,7.04E-05,6.145605511,1261,4.152516914,Downregulated
AUTS2,-1.28186438,3.878068111,28.44503462,1.84E-06,1.65E-05,6.131466712,1266,4.783241354,Downregulated
CD8A,-1.401392206,6.404864447,24.91125727,6.31E-06,4.41E-05,6.104279319,1269,4.355867895,Downregulated
AK8,-1.313519497,-1.909741994,26.59375889,2.76E-06,2.26E-05,6.101994714,1271,4.645530369,Downregulated
ADHFE1,-1.096166111,2.181858468,35.35483333,1.93E-07,2.75E-06,6.095286413,1273,5.560549948,Downregulated
ACVR2B,-1.307954855,2.419929867,27.29109697,2.74E-06,2.25E-05,6.079313523,1276,4.647953634,Downregulated
TMIE,-1.449239093,-1.203720337,23.64760142,1.01E-05,6.40E-05,6.078008405,1277,4.193930755,Downregulated
RTN1,-1.399199634,3.729874502,24.74539977,6.70E-06,4.63E-05,6.065067094,1283,4.334668869,Downregulated
ZBTB46,-1.171856648,1.294130616,31.88207139,5.88E-07,6.73E-06,6.061135316,1285,5.172249804,Downregulated
ENPP1,-1.390613401,-1.787288022,24.49661133,6.27E-06,4.39E-05,6.059691621,1286,4.357567399,Downregulated
XCL1,-1.453626085,0.532616487,23.35420714,1.12E-05,6.97E-05,6.042597388,1290,4.156913151,Downregulated
RNF125,-1.108247577,5.352456383,34.0737782,2.89E-07,3.80E-06,6.006395762,1298,5.419723795,Downregulated
GPR18,-1.246778736,3.49476768,28.70223095,1.69E-06,1.53E-05,6.004894341,1299,4.816327202,Downregulated
DMRTC1B,-1.364663879,-1.681910047,24.95600111,5.57E-06,3.99E-05,6.003089684,1300,4.398951107,Downregulated
TESPA1,-1.281301605,5.688801916,27.59743745,2.46E-06,2.07E-05,6.001849579,1301,4.684181738,Downregulated
SHANK1,-1.621038075,-1.795012126,19.45786902,4.17E-05,0.000203501,5.983953923,1304,3.691433295,Downregulated
FCMR,-1.167787348,7.180963022,31.3872447,6.87E-07,7.57E-06,5.980339675,1305,5.121086204,Downregulated
MAN1C1,-1.248918428,3.76621993,28.32720698,1.92E-06,1.70E-05,5.95645491,1306,4.769290594,Downregulated
CYP4F22,-1.471406203,0.375628233,22.49919347,1.54E-05,9.07E-05,5.948107039,1309,4.042464296,Downregulated
USP44,-1.410626951,0.775436398,23.82152499,9.43E-06,6.07E-05,5.947992803,1310,4.216559736,Downregulated
RTN4RL1,-1.231527988,-1.823869041,28.25850321,1.62E-06,1.48E-05,5.946478349,1311,4.828536913,Downregulated
CCDC122,-1.131161738,-0.551627625,32.80161902,4.62E-07,5.55E-06,5.94486588,1313,5.255540104,Downregulated
NKX3-1,-1.737040411,2.718821647,17.7870796,9.23E-05,0.000387036,5.927213313,1317,3.412248371,Downregulated
ZNF501,-1.032143849,1.214418753,36.72589723,1.27E-07,1.99E-06,5.883951601,1327,5.700708874,Downregulated
TSPAN6,-1.41440334,-1.090175675,23.39764304,1.12E-05,6.95E-05,5.880872123,1329,4.157846604,Downregulated
ZDHHC1,-1.288495583,-1.00478187,26.57017915,3.66E-06,2.82E-05,5.863253232,1335,4.550464362,Downregulated
PIWIL2,-1.251028224,-1.429347778,27.53461107,2.47E-06,2.07E-05,5.859008153,1336,4.683354094,Downregulated
GAL3ST4,-1.157472088,1.731925927,30.63507888,8.83E-07,9.20E-06,5.829014753,1343,5.035987315,Downregulated
CIART,-1.197431136,-2.10048035,27.9634561,1.50E-06,1.39E-05,5.816103541,1348,4.857150752,Downregulated
TSPYL5,-1.195315904,1.304821762,29.13420558,1.46E-06,1.37E-05,5.814154825,1349,4.864115676,Downregulated
EBF4,-1.298496393,-0.600426581,25.9081381,4.64E-06,3.42E-05,5.798495194,1352,4.465545863,Downregulated
DTX3,-1.102415761,3.077757341,32.6133754,4.61E-07,5.55E-06,5.794106481,1354,5.255826964,Downregulated
GRAP,-1.02984018,3.719893576,35.89308913,1.63E-07,2.40E-06,5.78774959,1357,5.620046396,Downregulated
CD28,-1.363388409,5.591612393,23.98638794,8.81E-06,5.75E-05,5.78079834,1359,4.240023095,Downregulated
UGT2B11,-1.796054612,-0.396085759,16.47812232,0.000159577,0.000609255,5.774676493,1362,3.215200949,Downregulated
SIM2,-1.11813142,-2.196993414,30.16154498,6.33E-07,7.12E-06,5.755365803,1370,5.147307103,Downregulated
THEM4,-1.087078054,4.085781026,32.74848194,4.41E-07,5.36E-06,5.729448015,1375,5.27050288,Downregulated
ARL6,-1.07222825,0.998708998,33.38623759,3.62E-07,4.60E-06,5.722831,1377,5.337325334,Downregulated
LRATD2,-1.284365344,3.305370381,25.61538877,4.92E-06,3.60E-05,5.707694672,1382,4.443980599,Downregulated
CD200R1,-1.164986429,3.149758702,29.2699177,1.39E-06,1.32E-05,5.684590285,1384,4.879533481,Downregulated
ARHGEF25,-1.196679476,-1.211147354,28.16117608,2.08E-06,1.82E-05,5.673299995,1386,4.740868469,Downregulated
FHIT,-1.404181973,3.152697529,22.39729774,1.58E-05,9.25E-05,5.664392509,1389,4.033944758,Downregulated
NLGN2,-1.232577793,1.101702838,26.80691747,3.25E-06,2.57E-05,5.657535798,1391,4.590003025,Downregulated
GOLGA8B,-1.005875388,5.413691591,35.91376955,1.62E-07,2.39E-06,5.654851545,1392,5.621821163,Downregulated
ZNF566,-1.041461393,2.643161742,34.16751474,2.80E-07,3.72E-06,5.654671587,1393,5.429554686,Downregulated
KCNA6,-1.190153725,0.10093907,28.21896955,2.04E-06,1.78E-05,5.652246854,1394,4.749173771,Downregulated
ZFR2,-1.418281076,-1.7934894,21.64552538,1.83E-05,0.000104293,5.647230742,1396,3.981742998,Downregulated
CHI3L2,-1.22989481,3.343987267,26.78868707,3.26E-06,2.57E-05,5.644938593,1397,4.589773488,Downregulated
EOMES,-1.279008629,4.606852475,25.3674679,5.37E-06,3.87E-05,5.643601438,1398,4.412481129,Downregulated
AXIN2,-1.396829096,2.702960684,22.43613505,1.55E-05,9.14E-05,5.642084418,1399,4.03920883,Downregulated
ZDHHC11B,-1.158921498,0.616715407,29.18174058,1.45E-06,1.36E-05,5.640713315,1400,4.867209149,Downregulated
ABCD2,-1.328841083,3.649591938,23.99974762,8.76E-06,5.74E-05,5.636164075,1401,4.241413175,Downregulated
SIRPG,-1.310863773,4.09454337,24.43205642,7.50E-06,5.02E-05,5.6359491,1402,4.29941632,Downregulated
DUSP14,-1.04942671,1.52962371,33.62981786,3.34E-07,4.30E-06,5.632224303,1405,5.366953449,Downregulated
PROX2,-1.000114744,2.216830694,35.90415173,1.63E-07,2.40E-06,5.621223266,1407,5.620578336,Downregulated
SIGLEC8,-2.092051719,1.454953047,12.92996978,0.000690472,0.0020968,5.603441105,1411,2.678442915,Downregulated
VXN,-1.343985199,-1.369940242,23.36200955,1.09E-05,6.82E-05,5.598912364,1414,4.165903292,Downregulated
UBASH3A,-1.284101025,4.010042069,24.75685037,6.67E-06,4.61E-05,5.568098439,1422,4.336184094,Downregulated
THEMIS,-1.393940976,4.834283787,22.06750137,1.78E-05,0.000102122,5.563050922,1423,3.990879827,Downregulated
ZNF30,-1.209321033,1.628814366,26.87839264,3.16E-06,2.52E-05,5.561197022,1425,4.598611014,Downregulated
BCAS4,-1.109009988,2.235421622,30.28325788,9.91E-07,1.01E-05,5.540976379,1429,4.996326848,Downregulated
CCNI2,-1.052036359,0.10206484,32.57809918,4.81E-07,5.72E-06,5.515398347,1434,5.242592902,Downregulated
SMAD9,-1.116132469,-0.162565699,29.77694779,1.22E-06,1.18E-05,5.49846972,1438,4.926359436,Downregulated
KPNA5,-1.145195091,3.544323012,28.53115743,1.79E-06,1.61E-05,5.490343583,1440,4.79424303,Downregulated
ABTB3,-1.117058174,3.354245311,29.54944956,1.27E-06,1.22E-05,5.489956743,1441,4.914656079,Downregulated
GJA3,-1.392059955,-1.855288884,21.24388503,2.08E-05,0.000115131,5.483058979,1444,3.938809502,Downregulated
ABLIM1,-1.200494214,6.885629929,26.49423275,3.61E-06,2.78E-05,5.468992126,1449,4.555617232,Downregulated
CDH13,-1.190798378,-0.050003729,26.89881544,3.23E-06,2.56E-05,5.468694489,1450,4.59246048,Downregulated
COL13A1,-1.560166738,-1.284079073,18.40249049,7.18E-05,0.000316176,5.460694808,1451,3.50007129,Downregulated
DNAI2,-1.346778959,-1.395173983,22.49239446,1.50E-05,8.87E-05,5.456958784,1452,4.051859252,Downregulated
PAK3,-1.371213776,-0.891873676,22.05971619,1.85E-05,0.000105261,5.454319737,1453,3.977731142,Downregulated
ALDH1A1,-1.386005125,4.18144463,21.47239223,2.22E-05,0.000121584,5.426382961,1461,3.915124743,Downregulated
FXYD2,-1.168966372,-1.786917141,26.76310148,2.85E-06,2.32E-05,5.418365169,1463,4.635176254,Downregulated
CXCL8,-1.61453865,3.251806305,17.31233552,0.000111491,0.000450867,5.402167555,1469,3.345951214,Downregulated
NR3C2,-1.365020658,2.965045243,21.65335236,2.08E-05,0.000115131,5.376556336,1475,3.938809502,Downregulated
